recommendations listening on port 3003
recommendations request | id=63b0cef3-b88d-45d1-b6e2-cedac1b6663e | GET /health | status=200 | durationMs=5 | usersMs=n/a | catalogMs=n/a
recommendations request | id=4ca4613e-8832-46cc-a3a1-8fddf243b3b5 | GET /recommendations/1 | status=200 | durationMs=76 | usersMs=72 | catalogMs=73
recommendations request | id=ee35bfd5-a420-463b-8f24-7a0f104384ae | GET /recommendations/1 | status=200 | durationMs=86 | usersMs=72 | catalogMs=77
recommendations request | id=0a060830-760d-4ce5-b6f0-10ee47cca48c | GET /recommendations/1 | status=200 | durationMs=87 | usersMs=84 | catalogMs=84
recommendations request | id=dc4f0c92-39ce-4713-b44a-094f5f022712 | GET /recommendations/1 | status=200 | durationMs=83 | usersMs=80 | catalogMs=80
recommendations request | id=aaf98a87-3204-4063-bc90-c89693e510cf | GET /recommendations/1 | status=200 | durationMs=85 | usersMs=83 | catalogMs=83
recommendations request | id=7c9b0fb2-066b-4036-8619-f8adb00491b8 | GET /recommendations/1 | status=200 | durationMs=84 | usersMs=81 | catalogMs=81
recommendations request | id=deb99fb4-7352-4c92-954c-5ea4cae90c44 | GET /recommendations/1 | status=200 | durationMs=84 | usersMs=76 | catalogMs=80
recommendations request | id=a82ba8c6-6157-47b6-a074-e7b59e537f48 | GET /recommendations/1 | status=200 | durationMs=88 | usersMs=76 | catalogMs=84
recommendations request | id=b9ae3b87-cf7a-4b81-81af-ee4a6ed0d7c1 | GET /recommendations/1 | status=200 | durationMs=91 | usersMs=77 | catalogMs=88
recommendations request | id=b24b9e3a-f05d-42e1-b31e-0a0a4509dd51 | GET /recommendations/1 | status=200 | durationMs=93 | usersMs=77 | catalogMs=90
recommendations request | id=7ca1e986-c80e-4c0a-9e33-fdba300da96b | GET /recommendations/1 | status=200 | durationMs=95 | usersMs=76 | catalogMs=92
recommendations request | id=dafe380a-55a2-454b-af1f-16f8c5d0701b | GET /recommendations/1 | status=200 | durationMs=99 | usersMs=79 | catalogMs=96
recommendations request | id=3facfac4-9eaa-4f96-b38f-cfb3df80dfb1 | GET /recommendations/1 | status=200 | durationMs=102 | usersMs=76 | catalogMs=97
recommendations request | id=04aec1c5-3dc8-4e6a-a42b-0d353853bca6 | GET /recommendations/1 | status=200 | durationMs=121 | usersMs=79 | catalogMs=98
recommendations request | id=ddda65b7-8c6f-4814-afdb-30e2b3936944 | GET /recommendations/1 | status=200 | durationMs=134 | usersMs=82 | catalogMs=130
recommendations request | id=44b0d7fa-c8da-48c6-80be-adbbc8796ffa | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=82 | catalogMs=134
recommendations request | id=2ddf165b-37c6-405d-8132-149186f62959 | GET /recommendations/1 | status=200 | durationMs=150 | usersMs=83 | catalogMs=141
recommendations request | id=c9382cb1-7368-4848-9efb-58e8a08cd583 | GET /recommendations/1 | status=200 | durationMs=155 | usersMs=84 | catalogMs=153
recommendations request | id=f3b5a0d4-e426-494f-85d8-db21c301da59 | GET /recommendations/1 | status=200 | durationMs=160 | usersMs=116 | catalogMs=157
recommendations request | id=6a370995-ec47-4415-8d95-9c4229a78603 | GET /recommendations/1 | status=200 | durationMs=165 | usersMs=121 | catalogMs=161
recommendations request | id=53546b04-f9e5-4b0a-ba7e-e98578a8294b | GET /recommendations/1 | status=200 | durationMs=178 | usersMs=122 | catalogMs=175
recommendations request | id=3d2b9ae7-8ade-4816-bd7a-da52a7ef3097 | GET /recommendations/1 | status=200 | durationMs=185 | usersMs=122 | catalogMs=180
recommendations request | id=2b73754f-9cbf-414e-9c6a-eee9f15c58a9 | GET /recommendations/1 | status=200 | durationMs=189 | usersMs=122 | catalogMs=185
recommendations request | id=bcd0814b-f866-456e-bf65-8201becfc022 | GET /recommendations/1 | status=200 | durationMs=192 | usersMs=122 | catalogMs=190
recommendations request | id=3359b3db-26c7-49a7-85fd-05c5bdeb8dd8 | GET /recommendations/1 | status=200 | durationMs=193 | usersMs=121 | catalogMs=191
recommendations request | id=c9f67286-da65-40a1-84b6-12662df284c4 | GET /recommendations/1 | status=200 | durationMs=196 | usersMs=121 | catalogMs=194
recommendations request | id=87489b84-1fd8-4b56-bdb5-12d538995e5f | GET /recommendations/1 | status=200 | durationMs=202 | usersMs=146 | catalogMs=193
recommendations request | id=928ae4c1-18eb-4bcb-a448-2e2a2e1cfa4d | GET /recommendations/1 | status=200 | durationMs=204 | usersMs=146 | catalogMs=201
recommendations request | id=5e1b3d1c-f588-4611-8b02-e8a3ebb0f22b | GET /recommendations/1 | status=200 | durationMs=205 | usersMs=156 | catalogMs=198
recommendations request | id=babe4d93-19d7-414d-b975-a52631811ada | GET /recommendations/1 | status=200 | durationMs=192 | usersMs=181 | catalogMs=190
recommendations request | id=00bc1928-b050-4df6-b7a3-5a4d4b1e1abb | GET /recommendations/1 | status=200 | durationMs=190 | usersMs=188 | catalogMs=188
recommendations request | id=2bd2645b-2e58-4a80-9ae1-f3fce1d575fe | GET /recommendations/1 | status=200 | durationMs=194 | usersMs=188 | catalogMs=190
recommendations request | id=78409d88-a6c0-4b65-b54e-22a441c4b709 | GET /recommendations/1 | status=200 | durationMs=173 | usersMs=169 | catalogMs=170
recommendations request | id=3ea6491e-d76e-4667-8919-9c9040e48055 | GET /recommendations/1 | status=200 | durationMs=177 | usersMs=170 | catalogMs=175
recommendations request | id=6b71de03-0904-440f-b27e-80a918c7ab85 | GET /recommendations/1 | status=200 | durationMs=179 | usersMs=170 | catalogMs=178
recommendations request | id=89e55fed-16fe-4120-ae9f-83ef2d6c2eb0 | GET /recommendations/1 | status=200 | durationMs=179 | usersMs=176 | catalogMs=176
recommendations request | id=c78a4ef0-2b9d-4da9-9f59-c43a39870f88 | GET /recommendations/1 | status=200 | durationMs=179 | usersMs=176 | catalogMs=177
recommendations request | id=8d9788a7-4aa2-4eea-afc2-0a401f93e980 | GET /recommendations/1 | status=200 | durationMs=182 | usersMs=176 | catalogMs=180
recommendations request | id=7430bb49-a786-43a1-8f7f-7c27b47d7fc6 | GET /recommendations/1 | status=200 | durationMs=168 | usersMs=167 | catalogMs=167
recommendations request | id=b276242d-74b8-4e9b-a3fd-3dabbcc7114f | GET /recommendations/1 | status=200 | durationMs=175 | usersMs=167 | catalogMs=172
recommendations request | id=e02413ba-dc13-43b0-b88b-5d1e0006689c | GET /recommendations/1 | status=200 | durationMs=177 | usersMs=168 | catalogMs=173
recommendations request | id=1d2f96b0-9c51-43ac-83cc-cce6360f854b | GET /recommendations/1 | status=200 | durationMs=163 | usersMs=161 | catalogMs=162
recommendations request | id=d59ff163-337c-4bf3-b682-690eab0b6fc2 | GET /recommendations/1 | status=200 | durationMs=166 | usersMs=161 | catalogMs=163
recommendations request | id=e7eecd8d-4430-4635-9762-649202349aea | GET /recommendations/1 | status=200 | durationMs=165 | usersMs=163 | catalogMs=162
recommendations request | id=75b426bb-1446-48cf-a3c3-8b2bbdb194f7 | GET /recommendations/1 | status=200 | durationMs=163 | usersMs=157 | catalogMs=155
recommendations request | id=8d808771-b6bc-4adf-b2a6-840f2a52549c | GET /recommendations/1 | status=200 | durationMs=152 | usersMs=150 | catalogMs=150
recommendations request | id=f2e0aba9-6cda-44da-97d2-fabb49dea03d | GET /recommendations/1 | status=200 | durationMs=150 | usersMs=148 | catalogMs=148
recommendations request | id=8fbcd0a6-1e61-4c82-aa89-d4107ae53de7 | GET /recommendations/1 | status=200 | durationMs=143 | usersMs=139 | catalogMs=141
recommendations request | id=dd34de4a-0393-4e01-b5c0-2471097fc385 | GET /recommendations/1 | status=200 | durationMs=147 | usersMs=140 | catalogMs=144
recommendations request | id=f6980808-74d8-45e5-becf-bda45127d88a | GET /recommendations/1 | status=200 | durationMs=121 | usersMs=119 | catalogMs=119
recommendations request | id=a5eec092-f8f5-49b3-a925-d25e1b79b0a2 | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=119 | catalogMs=120
recommendations request | id=303b36e3-2081-4378-8f85-83a1291dfde1 | GET /recommendations/1 | status=200 | durationMs=148 | usersMs=118 | catalogMs=122
recommendations request | id=e3b5c272-bb74-4140-b6a7-fe51bddc9721 | GET /recommendations/1 | status=200 | durationMs=152 | usersMs=118 | catalogMs=149
recommendations request | id=0c88349c-6b4d-4196-85b4-f2d34dbd848e | GET /recommendations/1 | status=200 | durationMs=144 | usersMs=142 | catalogMs=142
recommendations request | id=82180be7-2d6c-43d3-a5ef-20a12e79a560 | GET /recommendations/1 | status=200 | durationMs=139 | usersMs=134 | catalogMs=136
recommendations request | id=d5369dc3-5e7b-47ae-8c46-0576ab4328f1 | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=135 | catalogMs=135
recommendations request | id=5d39cbf7-3015-411e-9fbc-4020d89070d8 | GET /recommendations/1 | status=200 | durationMs=143 | usersMs=134 | catalogMs=135
recommendations request | id=ac5480b4-c648-48c5-b660-0c278c2d9f36 | GET /recommendations/1 | status=200 | durationMs=157 | usersMs=134 | catalogMs=155
recommendations request | id=cdb5a77b-68df-472e-98e7-d35b0fd930e0 | GET /recommendations/1 | status=200 | durationMs=160 | usersMs=134 | catalogMs=158
recommendations request | id=0eadad03-b30a-4244-93f7-7540f021db2c | GET /recommendations/1 | status=200 | durationMs=162 | usersMs=134 | catalogMs=160
recommendations request | id=01586588-f66e-45de-b749-21e8ddb44770 | GET /recommendations/1 | status=200 | durationMs=165 | usersMs=134 | catalogMs=163
recommendations request | id=6a9a1f80-e747-4b4b-ab40-7a8e5279057e | GET /recommendations/1 | status=200 | durationMs=167 | usersMs=134 | catalogMs=165
recommendations request | id=a14c485d-0284-4cd1-915c-b560d1bcd0f8 | GET /recommendations/1 | status=200 | durationMs=169 | usersMs=154 | catalogMs=167
recommendations request | id=17cc5451-0171-4f37-8f7c-8ac9cf88c135 | GET /recommendations/1 | status=200 | durationMs=172 | usersMs=154 | catalogMs=169
recommendations request | id=3a030c21-f9b5-4e61-ab95-9cf8cc192ee9 | GET /recommendations/1 | status=200 | durationMs=172 | usersMs=158 | catalogMs=170
recommendations request | id=125962f4-f14c-4f07-9648-02675f29031f | GET /recommendations/1 | status=200 | durationMs=174 | usersMs=153 | catalogMs=172
recommendations request | id=18a973ff-a011-4c51-a37f-2220a75ce01b | GET /recommendations/1 | status=200 | durationMs=167 | usersMs=159 | catalogMs=164
recommendations request | id=8742faa7-54ef-41ad-85ad-d1c5c93d8fef | GET /recommendations/1 | status=200 | durationMs=168 | usersMs=153 | catalogMs=162
recommendations request | id=add3d62a-4068-49ea-a074-6d159db2ae98 | GET /recommendations/1 | status=200 | durationMs=168 | usersMs=154 | catalogMs=165
recommendations request | id=4f68a566-7ab7-4f33-9959-575f6166602a | GET /recommendations/1 | status=200 | durationMs=166 | usersMs=164 | catalogMs=164
recommendations request | id=2374ee0c-31b7-41ef-a6fb-d27875591639 | GET /recommendations/1 | status=200 | durationMs=158 | usersMs=156 | catalogMs=155
recommendations request | id=36c1d604-b806-457c-98c4-0a94c418735d | GET /recommendations/1 | status=200 | durationMs=158 | usersMs=155 | catalogMs=156
recommendations request | id=4d3d60ea-c45c-4d47-97b4-946a9c6f9620 | GET /recommendations/1 | status=200 | durationMs=158 | usersMs=156 | catalogMs=155
recommendations request | id=514ffb4c-5c6d-47e0-9099-1881e6134a86 | GET /recommendations/1 | status=200 | durationMs=161 | usersMs=155 | catalogMs=158
recommendations request | id=9f8b477c-82cf-4f02-8c4f-d9fedd587292 | GET /recommendations/1 | status=200 | durationMs=165 | usersMs=155 | catalogMs=163
recommendations request | id=4e12f6c0-845f-4cf5-9c36-da405da89cd0 | GET /recommendations/1 | status=200 | durationMs=168 | usersMs=154 | catalogMs=164
recommendations request | id=d6c37934-36d4-4487-9b93-c231faf482b8 | GET /recommendations/1 | status=200 | durationMs=168 | usersMs=156 | catalogMs=166
recommendations request | id=59727f80-731e-4a9d-a9f9-ba0626178613 | GET /recommendations/1 | status=200 | durationMs=170 | usersMs=159 | catalogMs=167
recommendations request | id=c2301f5f-c61d-48f9-a66a-c8ba7bde60b2 | GET /recommendations/1 | status=200 | durationMs=174 | usersMs=158 | catalogMs=172
recommendations request | id=a3dd53e1-d191-4dfb-b57a-32e5326b6085 | GET /recommendations/1 | status=200 | durationMs=176 | usersMs=158 | catalogMs=174
recommendations request | id=9c38b231-e8a4-4174-ab80-5278931b9cad | GET /recommendations/1 | status=200 | durationMs=179 | usersMs=158 | catalogMs=177
recommendations request | id=904272fc-fb43-4804-add9-9c80ffb33bcf | GET /recommendations/1 | status=200 | durationMs=180 | usersMs=157 | catalogMs=178
recommendations request | id=9b7d70df-5935-47cd-a947-a1dfb9a8e5e9 | GET /recommendations/1 | status=200 | durationMs=177 | usersMs=160 | catalogMs=174
recommendations request | id=21a55404-f9d6-4e42-b766-3f4277c53929 | GET /recommendations/1 | status=200 | durationMs=177 | usersMs=157 | catalogMs=173
recommendations request | id=a1f37c2f-d3a9-44a2-843b-050afb6c90c4 | GET /recommendations/1 | status=200 | durationMs=178 | usersMs=156 | catalogMs=176
recommendations request | id=98032b64-5c62-40c8-98d2-477cbb072ec2 | GET /recommendations/1 | status=200 | durationMs=181 | usersMs=156 | catalogMs=179
recommendations request | id=56ca7d88-012b-4e58-ba17-665c19524627 | GET /recommendations/1 | status=200 | durationMs=184 | usersMs=158 | catalogMs=181
recommendations request | id=1a6e9992-b438-4794-96a8-4e7ef5ab5a7f | GET /recommendations/1 | status=200 | durationMs=188 | usersMs=152 | catalogMs=177
recommendations request | id=c5078f86-9869-4cae-9906-5df73a134e11 | GET /recommendations/1 | status=200 | durationMs=190 | usersMs=151 | catalogMs=187
recommendations request | id=2093190e-170f-4bb9-b7bb-0af3f7a8c640 | GET /recommendations/1 | status=200 | durationMs=196 | usersMs=150 | catalogMs=192
recommendations request | id=07d830ef-917b-411a-81b1-aa7f2bca7259 | GET /recommendations/1 | status=200 | durationMs=196 | usersMs=145 | catalogMs=191
recommendations request | id=ece1a2b2-5668-47c2-a61e-ead47b1d6086 | GET /recommendations/1 | status=200 | durationMs=198 | usersMs=144 | catalogMs=196
recommendations request | id=34764991-5061-4857-9b8e-dd55855b84ee | GET /recommendations/1 | status=200 | durationMs=199 | usersMs=142 | catalogMs=196
recommendations request | id=3bd3f238-eb0d-4fa7-a75d-cb144b3a53c2 | GET /recommendations/1 | status=200 | durationMs=202 | usersMs=143 | catalogMs=199
recommendations request | id=820b8860-2886-45c5-9b68-0b0b37593cf6 | GET /recommendations/1 | status=200 | durationMs=201 | usersMs=139 | catalogMs=199
recommendations request | id=81a7f29a-6aa1-405b-b539-0071f281bfb6 | GET /recommendations/1 | status=200 | durationMs=203 | usersMs=139 | catalogMs=201
recommendations request | id=6f1682af-57be-4445-8385-38b36b864202 | GET /recommendations/1 | status=200 | durationMs=212 | usersMs=139 | catalogMs=208
recommendations request | id=729f6afb-29ac-4cef-ab78-c194d6048b20 | GET /recommendations/1 | status=200 | durationMs=221 | usersMs=139 | catalogMs=218
recommendations request | id=ac870ff7-7684-4879-a344-9e20e2f5fbfb | GET /recommendations/1 | status=200 | durationMs=221 | usersMs=138 | catalogMs=218
recommendations request | id=9a20c0bc-a396-4799-8a7f-25ba5a0348d5 | GET /recommendations/1 | status=200 | durationMs=225 | usersMs=138 | catalogMs=221
recommendations request | id=06542e3d-78dd-4ddb-9f8a-17dba4452e86 | GET /recommendations/1 | status=200 | durationMs=227 | usersMs=137 | catalogMs=224
recommendations request | id=dd855481-4a13-430b-8912-a4177d56728b | GET /recommendations/1 | status=200 | durationMs=196 | usersMs=139 | catalogMs=194
recommendations request | id=85bcc73c-8da5-474a-a0a2-80fb2a234db4 | GET /recommendations/1 | status=200 | durationMs=191 | usersMs=151 | catalogMs=188
recommendations request | id=71581531-91a8-48e5-8ef6-d95c6f006a82 | GET /recommendations/1 | status=200 | durationMs=162 | usersMs=159 | catalogMs=158
recommendations request | id=2ec71215-c51c-4001-a8be-3ae8caf9265d | GET /recommendations/1 | status=200 | durationMs=153 | usersMs=151 | catalogMs=148
recommendations request | id=8282f0a8-a9e3-4470-af52-cefe726bc4ae | GET /recommendations/1 | status=200 | durationMs=136 | usersMs=133 | catalogMs=134
recommendations request | id=24e5c775-43cc-4f2f-a9f0-61d00bc65893 | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=132 | catalogMs=136
recommendations request | id=371bebe5-5ab3-4b82-9dcb-b77bc6746e05 | GET /recommendations/1 | status=200 | durationMs=122 | usersMs=119 | catalogMs=120
recommendations request | id=0aaa2acd-905a-43e6-8d70-2e0bb7ba931c | GET /recommendations/1 | status=200 | durationMs=124 | usersMs=119 | catalogMs=122
recommendations request | id=6c576a0d-1163-4d95-9bbd-a2fdc9362f0b | GET /recommendations/1 | status=200 | durationMs=126 | usersMs=119 | catalogMs=124
recommendations request | id=d94f7f68-c193-45b5-8415-90e8bf53f0c4 | GET /recommendations/1 | status=200 | durationMs=127 | usersMs=118 | catalogMs=125
recommendations request | id=03170273-be5d-4ef6-9131-9c78d9252071 | GET /recommendations/1 | status=200 | durationMs=112 | usersMs=110 | catalogMs=110
recommendations request | id=51e32c4a-96df-4fcf-a411-8f2f820ba732 | GET /recommendations/1 | status=200 | durationMs=114 | usersMs=110 | catalogMs=113
recommendations request | id=f213cb60-a35d-46ad-80ed-7753a9def346 | GET /recommendations/1 | status=200 | durationMs=116 | usersMs=110 | catalogMs=115
recommendations request | id=6dffecd2-fd5a-4d86-9605-a7acb724118d | GET /recommendations/1 | status=200 | durationMs=118 | usersMs=110 | catalogMs=117
recommendations request | id=80ad1361-5bc2-4cbe-8b9b-c67cd40fe3e8 | GET /recommendations/1 | status=200 | durationMs=120 | usersMs=110 | catalogMs=119
recommendations request | id=c596b67f-471c-4b80-920c-18f5ca682830 | GET /recommendations/1 | status=200 | durationMs=119 | usersMs=107 | catalogMs=118
