gateway listening on port 3000
gateway request | id=3f49c99a-ebfc-4d4f-b4e2-49989e481a64 | GET /health | status=200 | durationMs=7 | upstream=n/a | cache=n/a | source=n/a
gateway request | id=07ed92c9-24bc-46e5-bf17-eaa7ed081dbd | GET /api/recommendations/1 | status=200 | durationMs=286 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5afc2995-4a02-4b84-8beb-455f1aa2f007 | GET /api/recommendations/1 | status=200 | durationMs=288 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=47077173-ec41-45da-9c73-8c6d4beec414 | GET /api/recommendations/1 | status=200 | durationMs=283 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a698c005-245a-4409-ace4-f89cb40504c1 | GET /api/recommendations/1 | status=200 | durationMs=270 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=569383be-1a13-4678-b015-d9a29a521cf9 | GET /api/recommendations/1 | status=200 | durationMs=280 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a4199176-c001-4b9d-beac-2c9602fae621 | GET /api/recommendations/1 | status=200 | durationMs=289 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=59b7f863-5088-47ae-89f9-814ee5eec11e | GET /api/recommendations/1 | status=200 | durationMs=284 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=965e2215-d05e-4d5c-9179-4c6bd0d1919a | GET /api/recommendations/1 | status=200 | durationMs=285 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ede44658-519b-41a1-8bbe-355e65921710 | GET /api/recommendations/1 | status=200 | durationMs=280 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=60a94070-3281-4be6-8a6d-bacce0260303 | GET /api/recommendations/1 | status=200 | durationMs=281 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=09002f15-2b9e-44e3-98cd-5194e5d2eee2 | GET /api/recommendations/1 | status=200 | durationMs=282 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f33161eb-f63f-4d50-96f0-7424f9ff2b70 | GET /api/recommendations/1 | status=200 | durationMs=263 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eaec40b8-4cd8-4d63-841b-038299ea4018 | GET /api/recommendations/1 | status=200 | durationMs=265 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b57436f0-794d-4c2c-adcc-212f80912e4a | GET /api/recommendations/1 | status=200 | durationMs=265 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fca4b63f-777c-467b-bc64-acbff60f3175 | GET /api/recommendations/1 | status=200 | durationMs=268 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1f11b2fa-2408-4c12-96c2-d2e8f61b4218 | GET /api/recommendations/1 | status=200 | durationMs=262 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7fff55b5-2c07-4db4-8aa9-e154a616ecb8 | GET /api/recommendations/1 | status=200 | durationMs=260 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1b17e558-757b-4ee8-8ee7-5fe61aac1c37 | GET /api/recommendations/1 | status=200 | durationMs=249 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=59c030d2-04b0-421c-b345-e69b26ca8f03 | GET /api/recommendations/1 | status=200 | durationMs=246 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1edab9d2-e14b-45e7-ba7b-61c6e4b56202 | GET /api/recommendations/1 | status=200 | durationMs=245 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=302ca458-1ace-40d6-963c-69ca42a4a91c | GET /api/recommendations/1 | status=200 | durationMs=247 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a163ffd4-7070-48ee-88a3-4a00632b5989 | GET /api/recommendations/1 | status=200 | durationMs=247 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6948125b-fe30-4613-829f-8c25d1e2d3af | GET /api/recommendations/1 | status=200 | durationMs=250 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3d076c88-a009-4d13-9a94-e96df77a17a8 | GET /api/recommendations/1 | status=200 | durationMs=260 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=aca46352-06d7-438c-b4e2-70e2713a9dc4 | GET /api/recommendations/1 | status=200 | durationMs=263 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a1b7e273-f501-41de-942a-4a19a81b8779 | GET /api/recommendations/1 | status=200 | durationMs=264 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=232dc68a-8c98-4b12-909f-017fbff5bb73 | GET /api/recommendations/1 | status=200 | durationMs=263 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1d48481b-2567-4e22-9b63-3cb2ad65831e | GET /api/recommendations/1 | status=200 | durationMs=264 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5fa27b99-1f10-4ba7-ad87-2dcdb1bce678 | GET /api/recommendations/1 | status=200 | durationMs=271 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0c628b97-c9f7-4d9f-8f2a-0a59c6baaf6a | GET /api/recommendations/1 | status=200 | durationMs=271 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=496f65ae-ad05-45e2-a7ad-65ba7977217d | GET /api/recommendations/1 | status=200 | durationMs=267 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=03789e1b-d565-4986-9695-c5ec78b39823 | GET /api/recommendations/1 | status=200 | durationMs=264 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=543ec539-28e9-4b2e-a6fc-bb00c2da65e4 | GET /api/recommendations/1 | status=200 | durationMs=259 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3bb7e7d8-01b7-47ce-a7bb-9220c4cbc629 | GET /api/recommendations/1 | status=200 | durationMs=260 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a7ba9fce-abfc-4cf5-a9e3-33e777be00d4 | GET /api/recommendations/1 | status=200 | durationMs=253 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=60dea8d0-ed20-4f66-977f-2a20d55afcc7 | GET /api/recommendations/1 | status=200 | durationMs=263 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bc447dda-3b52-4ccc-adb2-d15b43e1d88e | GET /api/recommendations/1 | status=200 | durationMs=264 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bc333eed-937e-4355-aca0-87f8685994df | GET /api/recommendations/1 | status=200 | durationMs=255 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e12eab42-9c51-4aae-b65b-6f92dca39355 | GET /api/recommendations/1 | status=200 | durationMs=257 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cd96fbc5-ef7c-4c3a-81e2-292807886d09 | GET /api/recommendations/1 | status=200 | durationMs=373 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=95fea07d-d036-454f-b261-31b7b9d58e53 | GET /api/recommendations/1 | status=200 | durationMs=388 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ba17829c-a7f4-4c55-a81b-0bfc2d4d62f3 | GET /api/recommendations/1 | status=200 | durationMs=276 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9aad9bb3-dd9f-47aa-82e7-5b80b61f5d5d | GET /api/recommendations/1 | status=200 | durationMs=278 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e637b10a-7f9f-486b-b4e5-a8e2e1c5bbd1 | GET /api/recommendations/1 | status=200 | durationMs=276 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=871cc87a-a185-4305-9620-0333931ea1c2 | GET /api/recommendations/1 | status=200 | durationMs=275 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=06bf83b4-42c5-42a1-9b11-0c0bdaa9e481 | GET /api/recommendations/1 | status=200 | durationMs=273 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=aff237c3-c58e-4af1-8972-35702e7c50d1 | GET /api/recommendations/1 | status=200 | durationMs=269 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c6741c57-2673-4c77-ab64-5aab90c1c61a | GET /api/recommendations/1 | status=200 | durationMs=270 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2c9c2c91-f279-4dfd-b98b-51062d97d337 | GET /api/recommendations/1 | status=200 | durationMs=273 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=da018560-2c22-4efb-abd7-2b56bb4fad65 | GET /api/recommendations/1 | status=200 | durationMs=266 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=82ec6ec0-c7e3-481c-99a3-5e6c2b86be80 | GET /api/recommendations/1 | status=200 | durationMs=269 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=83ff01c9-bb07-4606-8217-f996ac20c6cd | GET /api/recommendations/1 | status=200 | durationMs=271 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1a2a8fea-b778-49a5-92a0-d13391ab1fc7 | GET /api/recommendations/1 | status=200 | durationMs=266 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8156107a-e45e-4e74-b821-7cf50debaf25 | GET /api/recommendations/1 | status=200 | durationMs=270 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4d1e5444-c570-462c-8bc2-79364264c08d | GET /api/recommendations/1 | status=200 | durationMs=269 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=51f48bfe-478d-403d-99b5-b6875a0901eb | GET /api/recommendations/1 | status=200 | durationMs=263 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=36f36ef9-cb33-4b92-bf0c-bd14e42c7154 | GET /api/recommendations/1 | status=200 | durationMs=262 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2091df30-5dbf-41b5-8547-5a035739e42a | GET /api/recommendations/1 | status=200 | durationMs=257 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9a9f9b98-306e-4976-8ec5-22513227b292 | GET /api/recommendations/1 | status=200 | durationMs=260 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b0915d6f-a9c8-405e-8124-7421c0c01111 | GET /api/recommendations/1 | status=200 | durationMs=261 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=35f8ffc8-44a5-4ca0-9894-563756962c1e | GET /api/recommendations/1 | status=200 | durationMs=264 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b6dc6ce3-f84e-4e61-a48a-99b7afdebb2d | GET /api/recommendations/1 | status=200 | durationMs=260 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=79703203-02cc-43ca-b359-dd2055999dc1 | GET /api/recommendations/1 | status=200 | durationMs=259 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=87396005-b958-41ff-823a-e379944d3f99 | GET /api/recommendations/1 | status=200 | durationMs=254 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9f7bac5e-04ee-46ef-9ea4-ada1979b799d | GET /api/recommendations/1 | status=200 | durationMs=247 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c8412697-ddd1-4ffa-8545-58b6c5f73507 | GET /api/recommendations/1 | status=200 | durationMs=249 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eee44c37-5ab6-4c3a-b3dc-42e46d02fd7b | GET /api/recommendations/1 | status=200 | durationMs=250 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b33eb119-4fa7-4413-b167-d77f5204a7fe | GET /api/recommendations/1 | status=200 | durationMs=252 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f6bc00af-30bc-4cab-886b-8c016369758a | GET /api/recommendations/1 | status=200 | durationMs=251 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d77db925-016b-4204-9396-74fdae15edff | GET /api/recommendations/1 | status=200 | durationMs=253 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3b186da7-a4e9-45c4-af72-ef4a86a3e004 | GET /api/recommendations/1 | status=200 | durationMs=252 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b7ec60d6-dc1c-4f8f-918d-ecb6f6c56555 | GET /api/recommendations/1 | status=200 | durationMs=260 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b7b44998-a889-4233-8773-c75797ad5e32 | GET /api/recommendations/1 | status=200 | durationMs=255 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b84b8750-7e19-40f3-91a2-ee0c0374678c | GET /api/recommendations/1 | status=200 | durationMs=255 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dc8b6372-bf56-4380-b6ae-744c7e13d620 | GET /api/recommendations/1 | status=200 | durationMs=252 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d17e9386-8457-42c0-8e24-abae29acade2 | GET /api/recommendations/1 | status=200 | durationMs=232 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=008dfd46-aab7-4139-968e-2c93ca2fd66e | GET /api/recommendations/1 | status=200 | durationMs=232 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eb1874fa-dd03-40fd-9a35-98b6d52455f1 | GET /api/recommendations/1 | status=200 | durationMs=236 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=560f73ef-a5ca-4d99-b8ed-100cef191568 | GET /api/recommendations/1 | status=200 | durationMs=245 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c4a3098b-8209-41f1-a7c6-c67c495c55ea | GET /api/recommendations/1 | status=200 | durationMs=245 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f7a9a676-bd7d-47b7-b202-c12751bbfe0f | GET /api/recommendations/1 | status=200 | durationMs=246 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=94cb2848-a79f-4262-a027-b903b382beca | GET /api/recommendations/1 | status=200 | durationMs=247 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d1847dd6-f9fe-497c-82df-4f8527acabda | GET /api/recommendations/1 | status=200 | durationMs=242 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f63cf8b0-6381-4ff4-9a4e-91578183f7d6 | GET /api/recommendations/1 | status=200 | durationMs=239 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b89b2269-eecf-43e9-b125-296160989aef | GET /api/recommendations/1 | status=200 | durationMs=241 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5882d24e-f465-440e-8d68-4089d9c70841 | GET /api/recommendations/1 | status=200 | durationMs=243 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8b71d578-97b2-40e3-be96-6c24f8597943 | GET /api/recommendations/1 | status=200 | durationMs=246 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=63ae7740-c1a1-4963-a701-96d8d8213184 | GET /api/recommendations/1 | status=200 | durationMs=255 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2cd8e72d-146d-43e8-bf36-521031d6a75d | GET /api/recommendations/1 | status=200 | durationMs=258 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a2239d24-a02b-42da-b303-4607c8614507 | GET /api/recommendations/1 | status=200 | durationMs=262 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=efaac74a-c072-4990-b559-117042e1c89e | GET /api/recommendations/1 | status=200 | durationMs=259 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=48322222-f611-4fb9-a61c-db471c05b940 | GET /api/recommendations/1 | status=200 | durationMs=265 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a6c994d9-ac0b-4196-8f40-8a22ff8e56b5 | GET /api/recommendations/1 | status=200 | durationMs=269 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c8d9c011-5d39-4bf2-97a1-06831c3515d1 | GET /api/recommendations/1 | status=200 | durationMs=271 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=922334ce-0bb4-4ea7-b40e-b9caecf120b4 | GET /api/recommendations/1 | status=200 | durationMs=271 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b7f701c9-c2fe-472d-9572-fe494b0f4d66 | GET /api/recommendations/1 | status=200 | durationMs=264 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2a45d5b5-cf45-4ffa-8a97-6df8eff53ea2 | GET /api/recommendations/1 | status=200 | durationMs=267 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3730f2f2-ae85-4221-964f-16878084b9c8 | GET /api/recommendations/1 | status=200 | durationMs=266 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=aead91e9-8f8c-4912-ba38-31b9f4bcfd2e | GET /api/recommendations/1 | status=200 | durationMs=271 | upstream=recommendations | cache=n/a | source=n/a
