recommendations listening on port 3003
recommendations request | id=7c9cea9c-f47a-4909-bca3-878955c78b01 | GET /health | status=200 | durationMs=3 | usersMs=n/a | catalogMs=n/a
recommendations request | id=fb9dd84f-6e5c-427e-a64a-b8a42b889399 | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=120 | catalogMs=119
recommendations request | id=d5014524-d7ed-4806-8b89-8cd9a9fade89 | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=123 | catalogMs=123
recommendations request | id=810604ec-0146-4a33-9aac-093ec67da427 | GET /recommendations/1 | status=200 | durationMs=127 | usersMs=124 | catalogMs=122
recommendations request | id=95e75450-5dc4-41a3-aa26-3d22464ee1ee | GET /recommendations/1 | status=200 | durationMs=126 | usersMs=124 | catalogMs=124
recommendations request | id=f74d51a6-2995-4057-9cdc-9af5ba62804d | GET /recommendations/1 | status=200 | durationMs=126 | usersMs=124 | catalogMs=123
recommendations request | id=9fcf70cc-35ec-4eff-b1a1-1cc8c39e3fc0 | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=110 | catalogMs=110
recommendations request | id=48d8824f-6e23-466d-b87c-30b362222384 | GET /recommendations/1 | status=200 | durationMs=114 | usersMs=111 | catalogMs=111
recommendations request | id=433ecc64-ed82-499b-a9f0-f0a1aa736a37 | GET /recommendations/1 | status=200 | durationMs=112 | usersMs=110 | catalogMs=110
recommendations request | id=d8e83398-218b-42a5-8fbf-22a8a07012f8 | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=109 | catalogMs=111
recommendations request | id=deb0eece-2b5c-4555-b1b4-f709000c0b8f | GET /recommendations/1 | status=200 | durationMs=116 | usersMs=108 | catalogMs=113
recommendations request | id=b761de15-2509-43b4-bc20-b45defdda924 | GET /recommendations/1 | status=200 | durationMs=128 | usersMs=113 | catalogMs=112
recommendations request | id=c6b70d0a-3999-47ff-819b-8f860775ba66 | GET /recommendations/1 | status=200 | durationMs=118 | usersMs=115 | catalogMs=115
recommendations request | id=61c66ea9-8a6e-4dd4-a97f-adf24f8cd51e | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=109 | catalogMs=109
recommendations request | id=e5162c1d-23bb-4f49-9c8b-8d99f68a6a59 | GET /recommendations/1 | status=200 | durationMs=116 | usersMs=108 | catalogMs=113
recommendations request | id=2ff7ebab-7f80-454d-98f5-a76d76015f68 | GET /recommendations/1 | status=200 | durationMs=101 | usersMs=98 | catalogMs=99
recommendations request | id=ed45b17a-a49e-490c-84e1-9fb223a6a721 | GET /recommendations/1 | status=200 | durationMs=103 | usersMs=98 | catalogMs=101
recommendations request | id=e3f01791-d364-44b8-ab07-be72fb9f5b92 | GET /recommendations/1 | status=200 | durationMs=105 | usersMs=101 | catalogMs=103
recommendations request | id=8c2ccb3b-dd38-423f-9cd8-813319c224af | GET /recommendations/1 | status=200 | durationMs=70 | usersMs=67 | catalogMs=68
recommendations request | id=7829135e-d748-4c4f-af09-366a532da974 | GET /recommendations/1 | status=200 | durationMs=76 | usersMs=66 | catalogMs=69
recommendations request | id=14338e83-3da3-4b4f-9631-9444c2b41926 | GET /recommendations/1 | status=200 | durationMs=80 | usersMs=66 | catalogMs=77
recommendations request | id=77714553-d48d-4d25-b932-fdce252f00f5 | GET /recommendations/1 | status=200 | durationMs=83 | usersMs=69 | catalogMs=80
recommendations request | id=6387a3b9-61cc-45b7-aaf6-9c278b289332 | GET /recommendations/1 | status=200 | durationMs=86 | usersMs=69 | catalogMs=83
recommendations request | id=d751abb7-825f-4379-96b5-8bd38d54e126 | GET /recommendations/1 | status=200 | durationMs=88 | usersMs=69 | catalogMs=86
recommendations request | id=ae06cab7-f19b-49a1-9886-812d69073d2b | GET /recommendations/1 | status=200 | durationMs=91 | usersMs=69 | catalogMs=89
recommendations request | id=acaf711b-77e8-4714-880e-4aeb6558e679 | GET /recommendations/1 | status=200 | durationMs=101 | usersMs=68 | catalogMs=91
recommendations request | id=9b0c2e72-60db-46ce-86dd-b9ede3c981c3 | GET /recommendations/1 | status=200 | durationMs=104 | usersMs=68 | catalogMs=102
recommendations request | id=72af42b8-43a6-4c6c-9ecb-54bd529af606 | GET /recommendations/1 | status=200 | durationMs=107 | usersMs=68 | catalogMs=105
recommendations request | id=829ece1c-91ec-4abc-9500-fcf8cbfe57e2 | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=75 | catalogMs=106
recommendations request | id=27dddcc2-2287-4267-8d43-d4ab771d59c8 | GET /recommendations/1 | status=200 | durationMs=110 | usersMs=75 | catalogMs=106
recommendations request | id=2d87780f-c9d4-4290-9d7d-e179ad04a097 | GET /recommendations/1 | status=200 | durationMs=92 | usersMs=89 | catalogMs=89
recommendations request | id=1ef46f9d-f4cf-4383-bfad-3f634ff094b0 | GET /recommendations/1 | status=200 | durationMs=93 | usersMs=88 | catalogMs=91
recommendations request | id=2458db44-92f8-46be-bba6-1aab4b69c8f4 | GET /recommendations/1 | status=200 | durationMs=98 | usersMs=88 | catalogMs=95
recommendations request | id=6963cfbd-3db3-43e5-9ec2-60cae2a98149 | GET /recommendations/1 | status=200 | durationMs=100 | usersMs=89 | catalogMs=98
recommendations request | id=1721e2e5-7392-46f9-ac1d-e9668e2697bd | GET /recommendations/1 | status=200 | durationMs=112 | usersMs=89 | catalogMs=108
recommendations request | id=0e846442-128b-4e57-a4e4-0f664b7deea7 | GET /recommendations/1 | status=200 | durationMs=117 | usersMs=89 | catalogMs=113
recommendations request | id=f27d0fb3-897d-4048-a857-07023eaa4311 | GET /recommendations/1 | status=200 | durationMs=152 | usersMs=90 | catalogMs=117
recommendations request | id=2d53860f-0c26-4a19-8026-4fd6d3026bd3 | GET /recommendations/1 | status=200 | durationMs=151 | usersMs=149 | catalogMs=148
recommendations request | id=e910568a-b186-4b4c-bd7b-93c41b532352 | GET /recommendations/1 | status=200 | durationMs=153 | usersMs=151 | catalogMs=148
recommendations request | id=66d49861-4311-4219-a0ed-08880262d059 | GET /recommendations/1 | status=200 | durationMs=156 | usersMs=154 | catalogMs=153
recommendations request | id=0afa53af-1ca8-4ed7-b5bb-e44a5a2c2192 | GET /recommendations/1 | status=200 | durationMs=159 | usersMs=156 | catalogMs=156
recommendations request | id=9062e7ef-d2dc-4ce5-891f-7fa140aa48b9 | GET /recommendations/1 | status=200 | durationMs=160 | usersMs=153 | catalogMs=157
recommendations request | id=5359afb1-f463-4de1-8468-2a55ced8fcfe | GET /recommendations/1 | status=200 | durationMs=158 | usersMs=149 | catalogMs=156
recommendations request | id=ed450d80-c8ae-48f6-804e-0f2a17091937 | GET /recommendations/1 | status=200 | durationMs=158 | usersMs=145 | catalogMs=151
recommendations request | id=c8189402-039f-453e-9954-c21d9ef33235 | GET /recommendations/1 | status=200 | durationMs=154 | usersMs=149 | catalogMs=152
recommendations request | id=eeff2e51-a991-4d8c-8e27-cb788cc457d8 | GET /recommendations/1 | status=200 | durationMs=156 | usersMs=149 | catalogMs=154
recommendations request | id=ca4f7517-7f91-4ccb-b78b-6e5f25110444 | GET /recommendations/1 | status=200 | durationMs=151 | usersMs=149 | catalogMs=149
recommendations request | id=da5ae1b1-fb01-43ef-abd5-77fd48364503 | GET /recommendations/1 | status=200 | durationMs=154 | usersMs=149 | catalogMs=152
recommendations request | id=cc74e001-3798-403b-8955-7d5b722b0a61 | GET /recommendations/1 | status=200 | durationMs=155 | usersMs=148 | catalogMs=153
recommendations request | id=696e7aeb-a786-4d66-8f84-53798bee4074 | GET /recommendations/1 | status=200 | durationMs=164 | usersMs=148 | catalogMs=162
recommendations request | id=573f0c99-c02f-43bf-a579-f66451de52da | GET /recommendations/1 | status=200 | durationMs=166 | usersMs=148 | catalogMs=164
recommendations request | id=841589f1-a0e3-462a-a7bc-77d7456595b5 | GET /recommendations/1 | status=200 | durationMs=168 | usersMs=148 | catalogMs=166
recommendations request | id=c36bd65f-2ac9-4a41-b4a1-11bdb3452eb7 | GET /recommendations/1 | status=200 | durationMs=170 | usersMs=148 | catalogMs=168
recommendations request | id=39764520-cb6d-47d1-b513-e127e73b2dfc | GET /recommendations/1 | status=200 | durationMs=174 | usersMs=148 | catalogMs=171
recommendations request | id=02538ae6-dbf3-48bf-8526-94764bde326a | GET /recommendations/1 | status=200 | durationMs=177 | usersMs=150 | catalogMs=174
recommendations request | id=2c285419-d375-400b-bbe2-96e760acc305 | GET /recommendations/1 | status=200 | durationMs=178 | usersMs=149 | catalogMs=176
recommendations request | id=12fa8ade-94cc-4afc-9b72-69af30800a58 | GET /recommendations/1 | status=200 | durationMs=180 | usersMs=149 | catalogMs=178
recommendations request | id=e5baddaa-3d44-46e0-af91-5bcb668b6a6c | GET /recommendations/1 | status=200 | durationMs=181 | usersMs=149 | catalogMs=180
recommendations request | id=4c03535a-84e8-4a96-9841-c484800a249c | GET /recommendations/1 | status=200 | durationMs=183 | usersMs=149 | catalogMs=181
recommendations request | id=1c8200b3-b595-43d2-905f-b49e810cb593 | GET /recommendations/1 | status=200 | durationMs=175 | usersMs=166 | catalogMs=173
recommendations request | id=a26e0395-48a3-4c1f-b60d-392a1e6dcd73 | GET /recommendations/1 | status=200 | durationMs=164 | usersMs=162 | catalogMs=162
recommendations request | id=b8ecb47e-0713-404b-9e80-d0cf657825d3 | GET /recommendations/1 | status=200 | durationMs=151 | usersMs=149 | catalogMs=150
recommendations request | id=6904ec63-4b59-4758-9b01-474a14ad5940 | GET /recommendations/1 | status=200 | durationMs=143 | usersMs=141 | catalogMs=141
recommendations request | id=b6285aa8-ab4b-4041-ad3c-ab83eaaefe39 | GET /recommendations/1 | status=200 | durationMs=145 | usersMs=141 | catalogMs=142
recommendations request | id=0f73cfe7-e6f5-48eb-bb43-336898ce9000 | GET /recommendations/1 | status=200 | durationMs=147 | usersMs=143 | catalogMs=144
recommendations request | id=d6f60775-d286-4a21-83d1-8eb8f2be0fbf | GET /recommendations/1 | status=200 | durationMs=149 | usersMs=142 | catalogMs=147
recommendations request | id=a8f59eae-eff7-4fa3-bfec-8e5934281923 | GET /recommendations/1 | status=200 | durationMs=151 | usersMs=142 | catalogMs=149
recommendations request | id=7019cad6-e996-49ac-8018-11aedf40cdfd | GET /recommendations/1 | status=200 | durationMs=152 | usersMs=143 | catalogMs=151
recommendations request | id=b306036c-4164-4667-9266-d982ef3f112b | GET /recommendations/1 | status=200 | durationMs=155 | usersMs=143 | catalogMs=153
recommendations request | id=7d9e937a-c966-4b51-bd4b-0f49d3b6f1a0 | GET /recommendations/1 | status=200 | durationMs=157 | usersMs=145 | catalogMs=154
recommendations request | id=1dddb09c-308d-42b1-ae54-87a61b7f835c | GET /recommendations/1 | status=200 | durationMs=160 | usersMs=146 | catalogMs=157
recommendations request | id=4662474d-f8b5-4c0c-a630-2ad9428cd9ab | GET /recommendations/1 | status=200 | durationMs=140 | usersMs=138 | catalogMs=138
recommendations request | id=5c0271fd-d344-43fa-9c1c-e48fbedf4c24 | GET /recommendations/1 | status=200 | durationMs=143 | usersMs=138 | catalogMs=140
recommendations request | id=f6a6bc99-6001-4003-b299-bbc3f67110a0 | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=92 | catalogMs=93
recommendations request | id=b564ba56-92fd-4e45-8289-4d371c7133e4 | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=107 | catalogMs=107
recommendations request | id=993069ef-3702-4d77-bd54-ffdeeac9f231 | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=108 | catalogMs=107
recommendations request | id=8c4ae026-dc6a-4a2d-805e-26d7532c7937 | GET /recommendations/1 | status=200 | durationMs=107 | usersMs=105 | catalogMs=105
recommendations request | id=ca898c58-dc06-44c7-a0e6-760d6b5c7cf3 | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=105 | catalogMs=108
recommendations request | id=7f108f4f-bad3-4a69-a86f-f6576ab5fa69 | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=105 | catalogMs=109
recommendations request | id=a00fe3e9-a718-44da-a12f-9bdb92205777 | GET /recommendations/1 | status=200 | durationMs=104 | usersMs=101 | catalogMs=101
recommendations request | id=8fd4d7e9-1e40-48c9-81c4-ae058ce28e7c | GET /recommendations/1 | status=200 | durationMs=106 | usersMs=101 | catalogMs=103
recommendations request | id=2a8eca57-1c60-4b67-8d08-faba33c37661 | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=100 | catalogMs=107
recommendations request | id=f262f590-99b2-4212-89af-d2c8df526e10 | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=108 | catalogMs=107
recommendations request | id=08c5274e-5a38-49f6-a128-dee544c2e6f3 | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=107 | catalogMs=107
recommendations request | id=829e3311-8f91-45e3-a024-f8ed37f215a3 | GET /recommendations/1 | status=200 | durationMs=108 | usersMs=105 | catalogMs=105
recommendations request | id=a2dde065-e21c-4baa-909a-28b37d4551f2 | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=106 | catalogMs=107
recommendations request | id=48cb1e4b-e486-443b-9ee9-2d6d79b060ae | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=106 | catalogMs=109
recommendations request | id=b4121a80-a3b6-4e27-a319-eb34764a2447 | GET /recommendations/1 | status=200 | durationMs=115 | usersMs=106 | catalogMs=113
recommendations request | id=1978de17-5422-4afd-ac02-92620bffb4f5 | GET /recommendations/1 | status=200 | durationMs=117 | usersMs=106 | catalogMs=115
recommendations request | id=e15d7c16-0fc2-4601-a043-0abbdb060f5f | GET /recommendations/1 | status=200 | durationMs=118 | usersMs=110 | catalogMs=116
recommendations request | id=f1747ec3-13ff-4516-b990-428774a3aaff | GET /recommendations/1 | status=200 | durationMs=121 | usersMs=109 | catalogMs=117
recommendations request | id=2114977a-a62f-45a1-b24b-5e68654f0512 | GET /recommendations/1 | status=200 | durationMs=127 | usersMs=109 | catalogMs=123
recommendations request | id=36d2d176-75b1-4f93-98da-8811ee302128 | GET /recommendations/1 | status=200 | durationMs=131 | usersMs=109 | catalogMs=128
recommendations request | id=d1cc71d3-c262-46e5-9b64-6be23482290a | GET /recommendations/1 | status=200 | durationMs=133 | usersMs=112 | catalogMs=131
recommendations request | id=d0248a3c-7eff-4fb0-85e4-968630a14db4 | GET /recommendations/1 | status=200 | durationMs=133 | usersMs=115 | catalogMs=131
recommendations request | id=10195143-9afe-42ef-8306-020ebed567ac | GET /recommendations/1 | status=200 | durationMs=134 | usersMs=114 | catalogMs=132
recommendations request | id=cdb8aafc-3953-4316-a386-7ac8a6e349c2 | GET /recommendations/1 | status=200 | durationMs=119 | usersMs=118 | catalogMs=118
recommendations request | id=2a60ed7b-34f4-4648-b528-eee18dbc3a35 | GET /recommendations/1 | status=200 | durationMs=115 | usersMs=112 | catalogMs=113
recommendations request | id=0a959185-f6c4-4a69-b110-27db15e9ef34 | GET /recommendations/1 | status=200 | durationMs=116 | usersMs=112 | catalogMs=115
recommendations request | id=d17cddd1-dc71-4505-945f-46cf9c5face8 | GET /recommendations/1 | status=200 | durationMs=118 | usersMs=112 | catalogMs=116
recommendations request | id=f3ad6836-8798-40a2-9bbd-4ee6a70bc8e4 | GET /recommendations/1 | status=200 | durationMs=120 | usersMs=112 | catalogMs=118
recommendations request | id=0e990b7c-bb2c-4a7c-961a-1d5477c180e4 | GET /recommendations/1 | status=200 | durationMs=122 | usersMs=114 | catalogMs=119
recommendations request | id=38e6607c-9b59-44b0-bd05-49c76078a38a | GET /recommendations/1 | status=200 | durationMs=120 | usersMs=117 | catalogMs=119
recommendations request | id=25fd8f03-cd31-4b5e-a75d-839d986df475 | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=118 | catalogMs=132
recommendations request | id=46586421-a575-4886-8840-2ea455f0253d | GET /recommendations/1 | status=200 | durationMs=141 | usersMs=118 | catalogMs=139
recommendations request | id=3f96eb4e-cc5e-4177-b83f-d5bbc7ad148f | GET /recommendations/1 | status=200 | durationMs=142 | usersMs=117 | catalogMs=140
recommendations request | id=936f3c8f-ec79-4c40-90f5-b3c0b0ac1ba0 | GET /recommendations/1 | status=200 | durationMs=144 | usersMs=117 | catalogMs=142
recommendations request | id=bc6e5a92-fef3-4e67-aecd-16bb18bccf2f | GET /recommendations/1 | status=200 | durationMs=146 | usersMs=117 | catalogMs=144
recommendations request | id=7fa23cc5-181f-45b2-a661-758ee5808e96 | GET /recommendations/1 | status=200 | durationMs=148 | usersMs=125 | catalogMs=146
recommendations request | id=05edf15e-95bb-4f64-a253-320cd905530c | GET /recommendations/1 | status=200 | durationMs=150 | usersMs=145 | catalogMs=148
recommendations request | id=7e68c255-d2d8-4da3-8d71-8007edf4a48c | GET /recommendations/1 | status=200 | durationMs=151 | usersMs=144 | catalogMs=150
recommendations request | id=1e858728-aeda-4190-a9f3-43b507a5be46 | GET /recommendations/1 | status=200 | durationMs=135 | usersMs=133 | catalogMs=132
recommendations request | id=5ef4d941-7fe0-4988-b2d7-a36690c34849 | GET /recommendations/1 | status=200 | durationMs=136 | usersMs=132 | catalogMs=133
recommendations request | id=0f876303-03a7-412a-b99d-0d8e838380c9 | GET /recommendations/1 | status=200 | durationMs=133 | usersMs=131 | catalogMs=130
recommendations request | id=cc947ff8-b5d4-4c4c-98c0-9434c5641c40 | GET /recommendations/1 | status=200 | durationMs=132 | usersMs=130 | catalogMs=130
recommendations request | id=66530640-6146-4100-bcc6-9c508402ce22 | GET /recommendations/1 | status=200 | durationMs=118 | usersMs=117 | catalogMs=117
recommendations request | id=d19f6b44-8c8f-422c-b126-9db07ce4680a | GET /recommendations/1 | status=200 | durationMs=120 | usersMs=117 | catalogMs=119
recommendations request | id=38d3f757-dbec-430e-9975-14069be28768 | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=117 | catalogMs=121
