recommendations listening on port 3003
recommendations request | id=fb4d5a68-34d3-406e-80cf-1adb30cb96b9 | GET /health | status=200 | durationMs=4 | usersMs=n/a | catalogMs=n/a
recommendations request | id=39ddaf4e-5297-4cf8-86b9-dbe648442242 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=7 | catalogMs=24
recommendations request | id=9bdc198b-90ee-48b3-bab5-74867469fc06 | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=8 | catalogMs=23
recommendations request | id=24c0c8c1-94ad-416f-8d78-e6335442151f | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=8 | catalogMs=23
recommendations request | id=f2a039dd-0ab1-49cb-8f33-19edd35f63c6 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=7 | catalogMs=21
recommendations request | id=d553fe33-c116-4d24-ab77-2a905bb3bd8b | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=6 | catalogMs=26
recommendations request | id=702a1c66-7c4b-473f-8c27-f607023ab4a9 | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=3 | catalogMs=26
recommendations request | id=76c2054a-ba4c-4fa4-9a93-8fa220ecf682 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=5 | catalogMs=21
recommendations request | id=8399ce4a-8b67-44d8-9248-90a0c9657637 | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=11 | catalogMs=20
recommendations request | id=6b7daa48-45c4-4cbf-bb55-9b43f11d39a5 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=9 | catalogMs=20
recommendations request | id=8e10abf6-901c-47e3-8ab9-ddb89f22da40 | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=6 | catalogMs=12
recommendations request | id=e67bf6dc-e254-4eeb-82af-a12de576a24b | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=3 | catalogMs=12
recommendations request | id=78c0ec52-79cc-4046-abdf-5a5ee6c015f6 | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=4 | catalogMs=14
recommendations request | id=fcfbb052-58db-4bf0-a719-40f3ee08b664 | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=4 | catalogMs=17
recommendations request | id=4c5995d0-8e4e-4545-8b0b-1dfcce739352 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=3 | catalogMs=20
recommendations request | id=839f19d3-a42b-4838-b8be-d428f8b12426 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=4 | catalogMs=20
recommendations request | id=0254dd6a-42e6-4e8f-9e59-f93ece4dc1f4 | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=4 | catalogMs=25
recommendations request | id=756aceed-a966-48d6-a758-6a21b093ef94 | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=4 | catalogMs=26
recommendations request | id=750e1ec8-5543-4d65-b575-3062a0c912e1 | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=2 | catalogMs=25
recommendations request | id=06872b59-ec81-478b-8391-480311999812 | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=8 | catalogMs=25
recommendations request | id=3e238f06-ea44-4799-8cc0-65c1b9451cc5 | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=5 | catalogMs=13
recommendations request | id=5deccc13-5bd3-447f-ad0e-47d7d38f5723 | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=6 | catalogMs=16
recommendations request | id=04703779-c056-4b81-a36a-a34860e36ba2 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=6 | catalogMs=19
recommendations request | id=efe0ab47-9a8f-48e5-a9c6-c2386b972452 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=6 | catalogMs=22
recommendations request | id=58eb680c-610f-40ff-b221-cbb5fcabe2ae | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=7 | catalogMs=19
recommendations request | id=0a8b2ebf-23dc-4f41-802a-cf0aedd5b834 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=3 | catalogMs=16
recommendations request | id=c4bd5fb1-cd5e-4e89-9334-cdbf55c69772 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=4 | catalogMs=21
recommendations request | id=0bc64a85-c1fc-4325-bc90-d045f2f827b4 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=3 | catalogMs=21
recommendations request | id=0e644600-1d95-4826-8309-92984154c755 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=3 | catalogMs=21
recommendations request | id=502881d4-ba8c-4e9e-9695-e47623326f89 | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=9 | catalogMs=16
recommendations request | id=6f46404e-c360-4bd6-9c6c-9971ae9c6458 | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=9 | catalogMs=18
recommendations request | id=f98be8fb-cf3f-45ce-86d0-374f3144fb17 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=11 | catalogMs=16
recommendations request | id=f9ac30e7-a264-4ad8-9d66-6d4faba623b1 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=7 | catalogMs=10
recommendations request | id=d526a4ce-02c2-44a6-aa85-227d8d195b00 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=245c8ef6-c1a1-4224-996a-c6d37885748e | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=3 | catalogMs=3
recommendations request | id=831bafde-f273-4cf9-a24d-6a8b7e903293 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=1 | catalogMs=3
recommendations request | id=63f59c34-73a7-4187-8ab6-efc9d4bbbdfc | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=1 | catalogMs=6
recommendations request | id=568ac2e5-1c93-4797-9eed-458369bd0cd6 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=1 | catalogMs=9
recommendations request | id=3ffc9492-1d52-4f7c-971e-e0602ee5be94 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=1 | catalogMs=11
recommendations request | id=4745a736-4962-414a-8287-aba9adc56b80 | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=1 | catalogMs=14
recommendations request | id=f0e48de4-3941-4c2e-9f1b-e54c0fb0c540 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=1 | catalogMs=15
recommendations request | id=176394fa-63af-4b44-b21e-5c102b1e474b | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=4 | catalogMs=17
recommendations request | id=e9f5b97a-cf32-49fb-804d-f55fecbfec15 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=3 | catalogMs=18
recommendations request | id=d3dcb14c-10e6-4fb8-bef2-d9a950601f95 | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=3 | catalogMs=17
recommendations request | id=ef1f544d-38fb-439f-a80c-edee24c8f66e | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=3 | catalogMs=16
recommendations request | id=0dbbef04-23bd-4cdf-9961-2b408cf1003e | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=3 | catalogMs=16
recommendations request | id=66f025fc-e0fa-4ff4-998a-95d207f17cc9 | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=4 | catalogMs=24
recommendations request | id=c07f461e-2f14-4ff5-8c69-0f7cccc4ead4 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=7 | catalogMs=21
recommendations request | id=1f5ecf16-7a46-4de8-8f36-acaa774359b7 | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=4 | catalogMs=23
recommendations request | id=23b01289-48a9-4652-9327-114028987b67 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=13 | catalogMs=18
recommendations request | id=b0b3ca54-ecee-4ffb-9fdf-5206b7a93920 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=5 | catalogMs=9
recommendations request | id=1ab4e0a7-8ebb-437b-ad3f-572619266b37 | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=4 | catalogMs=10
recommendations request | id=ba243676-ff97-45e5-94d2-71d344844365 | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=4 | catalogMs=13
recommendations request | id=bc9ccd7e-6012-47e0-b2cf-795c81310e8a | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=4 | catalogMs=16
recommendations request | id=cbeccc47-b9ba-414d-a79c-2c78e2641e12 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=3 | catalogMs=15
recommendations request | id=6f15ad9a-382f-493e-9c37-244cfd9678b6 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=4 | catalogMs=18
recommendations request | id=ee202b52-e150-4d46-9a11-1e966d66f820 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=5 | catalogMs=23
recommendations request | id=95785aa8-705b-402b-8f51-f81de613677a | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=5 | catalogMs=26
recommendations request | id=4f2d5ed3-ab41-429f-8f37-56f360401a63 | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=5 | catalogMs=25
recommendations request | id=85a3febe-f739-4a52-b81d-67aea7cd5e10 | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=10 | catalogMs=28
recommendations request | id=3a1bb7ce-1103-47b3-89ce-7aec2d611f23 | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=13 | catalogMs=17
recommendations request | id=9d03ba21-adff-4ce5-8ec7-0ff7815aa1ab | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=12 | catalogMs=21
recommendations request | id=f8b5f44e-13ac-451b-bd09-0f33f33a0641 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=8 | catalogMs=10
recommendations request | id=9a8f246d-6286-429b-afa8-fc33027bd210 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=7 | catalogMs=11
recommendations request | id=4be38cff-5132-4c96-917e-4ab7b92d96f6 | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=10 | catalogMs=21
recommendations request | id=4575d3f1-f606-41ed-8451-ca1f61941321 | GET /recommendations/1 | status=200 | durationMs=34 | usersMs=10 | catalogMs=30
recommendations request | id=dc248536-5cc3-4a98-bc37-1d5eee54894a | GET /recommendations/1 | status=200 | durationMs=41 | usersMs=6 | catalogMs=38
recommendations request | id=6f575f07-bd6e-472a-8ad3-be67032ff0ed | GET /recommendations/1 | status=200 | durationMs=42 | usersMs=7 | catalogMs=40
recommendations request | id=99c6bc4e-f969-4ce9-a9d9-0ef4c92897bd | GET /recommendations/1 | status=200 | durationMs=43 | usersMs=19 | catalogMs=40
recommendations request | id=fc3ad3b7-e5c1-49e0-a4f2-ffb7329b96e5 | GET /recommendations/1 | status=200 | durationMs=46 | usersMs=18 | catalogMs=44
recommendations request | id=4c0a6b4e-7c1c-49ea-8787-4ef0f55614ef | GET /recommendations/1 | status=200 | durationMs=49 | usersMs=27 | catalogMs=46
recommendations request | id=4476ee7f-f114-4953-887c-78b30958947b | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=18 | catalogMs=22
recommendations request | id=f9fc6b28-1a2e-4d9f-a762-f9758c754119 | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=18 | catalogMs=28
recommendations request | id=a716dc02-a97b-4554-a57a-ef0f2a518f2b | GET /recommendations/1 | status=200 | durationMs=33 | usersMs=18 | catalogMs=31
recommendations request | id=4334e40a-ecb1-4ed8-b869-157b297acf69 | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=17 | catalogMs=30
recommendations request | id=2bd1ec6d-b77f-47d6-880b-263c4f094c3b | GET /recommendations/1 | status=200 | durationMs=35 | usersMs=18 | catalogMs=32
recommendations request | id=2adc012f-a7d3-439b-a487-eae0724f46aa | GET /recommendations/1 | status=200 | durationMs=38 | usersMs=17 | catalogMs=35
recommendations request | id=fe7c4e04-1f2a-43b0-90ff-bab29e5b09c6 | GET /recommendations/1 | status=200 | durationMs=40 | usersMs=18 | catalogMs=38
recommendations request | id=18a26ba9-2013-4a9f-ab70-2032bebc19dc | GET /recommendations/1 | status=200 | durationMs=46 | usersMs=20 | catalogMs=39
recommendations request | id=778b657d-5e0d-441e-a1c8-5569577c11b7 | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=22 | catalogMs=45
recommendations request | id=93d42609-835c-4ae5-bbc5-657951899cb6 | GET /recommendations/1 | status=200 | durationMs=46 | usersMs=20 | catalogMs=44
recommendations request | id=afa4ae56-0055-4a2f-8b01-8cb5395a69c3 | GET /recommendations/1 | status=200 | durationMs=43 | usersMs=22 | catalogMs=41
recommendations request | id=759a3f2b-b8ad-4b91-af2b-fd68d7b255af | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=22 | catalogMs=44
recommendations request | id=b3bd1b35-7d7e-4627-a2c1-4197191bae8d | GET /recommendations/1 | status=200 | durationMs=34 | usersMs=24 | catalogMs=32
recommendations request | id=fb467f06-bbd8-4f5a-8385-66e760094734 | GET /recommendations/1 | status=200 | durationMs=33 | usersMs=24 | catalogMs=31
recommendations request | id=5ad10ac8-8944-4151-bc23-23d1de668491 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=17 | catalogMs=18
recommendations request | id=abb4b438-e1ec-4c66-b039-354e9c279d8e | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=18 | catalogMs=20
recommendations request | id=d5205f18-0914-4fcd-97fc-1caf18cc288b | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=17 | catalogMs=22
recommendations request | id=cb436027-913f-4c4f-aba9-d8ef05302096 | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=17 | catalogMs=25
recommendations request | id=b608f5a7-ace7-4e4b-9b2e-af7fc8a52b3d | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=16 | catalogMs=24
recommendations request | id=1cbf0a78-b884-4839-980f-78c03a875a08 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=16 | catalogMs=24
recommendations request | id=b89a0917-a85f-4d34-8f99-3c0d199365d1 | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=16 | catalogMs=25
recommendations request | id=fda31a7c-31e3-4505-93af-b02bbd7f8012 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=15 | catalogMs=21
recommendations request | id=5bc1334a-05c6-4cc2-947a-088c42995f68 | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=16 | catalogMs=16
recommendations request | id=0319d2c1-efc8-4970-aaa0-72cc3b456fb7 | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=16 | catalogMs=19
recommendations request | id=ef496e80-9d0c-4bf4-9d1c-ee12616981fb | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=16 | catalogMs=22
recommendations request | id=04546b9e-5c7b-4445-8c1b-2c804c13dfce | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=19 | catalogMs=19
recommendations request | id=deb8a4a7-12a8-40df-bbd5-7d136cabe3b5 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=16 | catalogMs=17
recommendations request | id=21d38b06-b274-4dfc-ab7e-ffd31eda6e49 | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=16 | catalogMs=24
recommendations request | id=0948699f-3b2e-4e46-be8e-a7a14d5eb560 | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=25 | catalogMs=26
recommendations request | id=a5e8e26e-10ac-4104-b311-92c2474bb929 | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=26 | catalogMs=26
recommendations request | id=7963d0a5-7fee-4b83-b7c5-334dfa811e50 | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=15 | catalogMs=16
recommendations request | id=ee6f0238-75d4-4327-8b5b-5454a5316cec | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=15 | catalogMs=17
recommendations request | id=f0f69f78-f5d2-4454-a2be-980b00629fa7 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=11 | catalogMs=18
recommendations request | id=496eb963-5c01-4319-a236-244bde0a4f15 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=11 | catalogMs=20
recommendations request | id=51155d19-d904-4d64-be03-ca742494b9f9 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=10 | catalogMs=15
recommendations request | id=bc84bf43-2c84-4a07-b2c1-974de00a8c63 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=9 | catalogMs=17
recommendations request | id=1d010bd5-1011-4e23-8570-3b89c0909656 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=9 | catalogMs=20
recommendations request | id=91aaf0e3-5b16-4ceb-b04f-eacfd6870f9e | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=9 | catalogMs=23
recommendations request | id=0dd54946-5cd5-4947-8d9a-50cf8ca98802 | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=8 | catalogMs=25
recommendations request | id=d68cab30-c88b-4c68-ba68-5415f77cae88 | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=10 | catalogMs=27
recommendations request | id=fe167c0b-d440-4c78-b309-2a4b549e2702 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=10 | catalogMs=23
recommendations request | id=ce3af5d6-e31b-45b0-9bfc-99e8effe959d | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=9 | catalogMs=26
recommendations request | id=2c529f9e-040c-41ac-8cf0-3e22ee83014e | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=10 | catalogMs=20
recommendations request | id=b6465cbd-79cd-4582-8fdb-eb3b670b696f | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=12 | catalogMs=14
recommendations request | id=44eeb660-148d-425b-8bf1-1096f38d26c1 | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=11 | catalogMs=16
recommendations request | id=85abd9f4-97d6-4be4-bdc0-9147fbb1f17b | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=12 | catalogMs=12
recommendations request | id=9bd9446b-8615-4837-a41f-02208a761029 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=5 | catalogMs=9
recommendations request | id=4a4fab19-4685-4954-b853-0897a7ef1857 | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=5 | catalogMs=12
recommendations request | id=049745f9-69fd-4c50-9673-83f878df4829 | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=5 | catalogMs=15
recommendations request | id=cab7fab3-1c67-4de7-b749-6c98a80b0001 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=3 | catalogMs=13
recommendations request | id=442fb11c-4bd8-4059-afb6-1bacdda4fe46 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=4 | catalogMs=10
recommendations request | id=603ac5e5-4f01-4ac5-89a2-12c06d67ed8d | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=4 | catalogMs=14
recommendations request | id=185050ce-6102-4526-9ae3-f843abe083be | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=3 | catalogMs=16
