recommendations listening on port 3003
recommendations request | id=ea351388-11c2-4ec4-98a2-2ba83410cbda | GET /health | status=200 | durationMs=5 | usersMs=n/a | catalogMs=n/a
recommendations request | id=99fc16d1-0823-4b87-8794-648e88b99a38 | GET /recommendations/1 | status=200 | durationMs=108 | usersMs=103 | catalogMs=104
recommendations request | id=0d9a18e7-8a9d-4bed-a836-57de615327f4 | GET /recommendations/1 | status=200 | durationMs=102 | usersMs=100 | catalogMs=101
recommendations request | id=0b78f05d-472a-484e-a4f5-e850ffafc950 | GET /recommendations/1 | status=200 | durationMs=102 | usersMs=100 | catalogMs=101
recommendations request | id=139d0ebb-f11c-4f81-b275-20c94ef1a0de | GET /recommendations/1 | status=200 | durationMs=107 | usersMs=99 | catalogMs=99
recommendations request | id=fdeb058b-cdee-4c22-8c94-c7e0494f000b | GET /recommendations/1 | status=200 | durationMs=110 | usersMs=97 | catalogMs=106
recommendations request | id=b8e6fd3d-1b3a-4c48-bde2-c6c1a51022e5 | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=106 | catalogMs=110
recommendations request | id=ee49c058-7ad6-4f81-9beb-18434680b888 | GET /recommendations/1 | status=200 | durationMs=116 | usersMs=109 | catalogMs=113
recommendations request | id=2dd769ed-bf12-41bc-80c3-7b5c9954d333 | GET /recommendations/1 | status=200 | durationMs=119 | usersMs=108 | catalogMs=116
recommendations request | id=466e49d8-5a66-47d4-804e-4dffd65abb7b | GET /recommendations/1 | status=200 | durationMs=122 | usersMs=107 | catalogMs=120
recommendations request | id=9e0c6fe3-b3e0-45b4-aecf-6503b1fa630f | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=109 | catalogMs=121
recommendations request | id=5340e80e-1657-4025-af20-1480d5868229 | GET /recommendations/1 | status=200 | durationMs=126 | usersMs=109 | catalogMs=124
recommendations request | id=6bcd129b-85e7-41a8-964d-50d86afec817 | GET /recommendations/1 | status=200 | durationMs=127 | usersMs=108 | catalogMs=125
recommendations request | id=ecaef818-2dd5-4598-b0be-2dcc72de6520 | GET /recommendations/1 | status=200 | durationMs=130 | usersMs=108 | catalogMs=128
recommendations request | id=80a45aec-8111-45c5-93a4-d1d7c07279dc | GET /recommendations/1 | status=200 | durationMs=132 | usersMs=108 | catalogMs=131
recommendations request | id=957745ea-aaa5-42e8-adfa-fffaf4013128 | GET /recommendations/1 | status=200 | durationMs=136 | usersMs=111 | catalogMs=133
recommendations request | id=a0485b07-b166-4818-a949-7967e852fd01 | GET /recommendations/1 | status=200 | durationMs=139 | usersMs=111 | catalogMs=137
recommendations request | id=c0a76786-8baf-4524-ae97-43936f174cf9 | GET /recommendations/1 | status=200 | durationMs=141 | usersMs=111 | catalogMs=139
recommendations request | id=1e3c611f-752f-4b5e-9d4b-5ab11f7f88d6 | GET /recommendations/1 | status=200 | durationMs=142 | usersMs=110 | catalogMs=141
recommendations request | id=251c2fc5-3497-4b50-b24f-cebb637469e4 | GET /recommendations/1 | status=200 | durationMs=145 | usersMs=111 | catalogMs=143
recommendations request | id=d9b70315-d5ed-4d71-98fd-f18f7b1d99f4 | GET /recommendations/1 | status=200 | durationMs=139 | usersMs=106 | catalogMs=137
recommendations request | id=d1e3ef49-9aa8-4b76-a714-e0e53ce48746 | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=106 | catalogMs=135
recommendations request | id=9cef49dd-447f-48a5-8b96-204eba0c941c | GET /recommendations/1 | status=200 | durationMs=141 | usersMs=109 | catalogMs=138
recommendations request | id=c6cc7433-7849-4dc1-8a57-ecfc7db68201 | GET /recommendations/1 | status=200 | durationMs=144 | usersMs=109 | catalogMs=141
recommendations request | id=a27f9176-6b2e-40f1-8629-45352ba21c35 | GET /recommendations/1 | status=200 | durationMs=137 | usersMs=106 | catalogMs=135
recommendations request | id=18947788-768f-4c3b-ad33-a587b1a1f727 | GET /recommendations/1 | status=200 | durationMs=130 | usersMs=98 | catalogMs=125
recommendations request | id=2283699d-8b9b-4753-b871-167fe05a9025 | GET /recommendations/1 | status=200 | durationMs=130 | usersMs=96 | catalogMs=128
recommendations request | id=8434c7bc-53da-44ea-85e6-685b9a13c11c | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=94 | catalogMs=126
recommendations request | id=76276c5b-ed1c-49df-bbfc-454703d23c7b | GET /recommendations/1 | status=200 | durationMs=118 | usersMs=90 | catalogMs=116
recommendations request | id=89378285-3013-4fad-a46b-c6750a8bab24 | GET /recommendations/1 | status=200 | durationMs=120 | usersMs=92 | catalogMs=119
recommendations request | id=2421e7b3-9238-455b-86ec-b24bee2738d8 | GET /recommendations/1 | status=200 | durationMs=110 | usersMs=91 | catalogMs=108
recommendations request | id=176a04fb-adf1-4725-8dd6-25ca1499a76c | GET /recommendations/1 | status=200 | durationMs=104 | usersMs=90 | catalogMs=100
recommendations request | id=be26f61f-e200-4011-bad0-8ab5b690ce88 | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=90 | catalogMs=105
recommendations request | id=bf25d7bd-d967-424b-8df6-7d0f1578bc67 | GET /recommendations/1 | status=200 | durationMs=115 | usersMs=90 | catalogMs=113
recommendations request | id=11ef6207-1b8c-4a3f-8ac0-e55b0f3203a4 | GET /recommendations/1 | status=200 | durationMs=118 | usersMs=87 | catalogMs=113
recommendations request | id=fda550c9-4aec-4f6d-ac72-6468bac0d1d6 | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=87 | catalogMs=124
recommendations request | id=d9a47a18-0400-4028-b95c-866229a1d4ba | GET /recommendations/1 | status=200 | durationMs=128 | usersMs=91 | catalogMs=127
recommendations request | id=5adc0d18-e538-4c91-8905-434036ba2f35 | GET /recommendations/1 | status=200 | durationMs=131 | usersMs=91 | catalogMs=129
recommendations request | id=4db6c507-13eb-4d6a-ad17-1a20d71dcd1d | GET /recommendations/1 | status=200 | durationMs=132 | usersMs=88 | catalogMs=130
recommendations request | id=e14b8730-853c-4b7f-be15-a0442d94741b | GET /recommendations/1 | status=200 | durationMs=135 | usersMs=90 | catalogMs=133
recommendations request | id=483ddef6-53c8-475c-a564-f2a0e4cac5cf | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=90 | catalogMs=136
recommendations request | id=07698417-b235-41be-b5c8-b34794578996 | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=86 | catalogMs=124
recommendations request | id=1893eba9-b51b-4329-acb7-7fba6516fc2f | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=90 | catalogMs=127
recommendations request | id=023d8e42-dc01-4339-8219-79f842a71d44 | GET /recommendations/1 | status=200 | durationMs=127 | usersMs=89 | catalogMs=125
recommendations request | id=24b38ae3-9672-4c05-9eb9-f1d6bdf9592e | GET /recommendations/1 | status=200 | durationMs=128 | usersMs=95 | catalogMs=126
recommendations request | id=ab7f72a3-3fdc-4288-b337-604b8a60c117 | GET /recommendations/1 | status=200 | durationMs=132 | usersMs=94 | catalogMs=129
recommendations request | id=269fbef4-3aa8-46b9-8278-b7cee625f391 | GET /recommendations/1 | status=200 | durationMs=135 | usersMs=94 | catalogMs=133
recommendations request | id=58bfcf56-0822-482a-9e4e-5c3a4ffe77fa | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=94 | catalogMs=136
recommendations request | id=994e8442-9988-43dd-8940-d9ef688f750c | GET /recommendations/1 | status=200 | durationMs=142 | usersMs=99 | catalogMs=138
recommendations request | id=d36aee25-28a6-4cb2-b9e2-f7eb5b18f321 | GET /recommendations/1 | status=200 | durationMs=144 | usersMs=98 | catalogMs=142
recommendations request | id=d4e8f7d0-9f46-4106-8110-af459b481983 | GET /recommendations/1 | status=200 | durationMs=143 | usersMs=98 | catalogMs=141
recommendations request | id=d21d9a98-bcbf-4b1a-94b4-3ca592a4f532 | GET /recommendations/1 | status=200 | durationMs=142 | usersMs=99 | catalogMs=139
recommendations request | id=d3630a46-032e-4449-8092-d1fed7a681e5 | GET /recommendations/1 | status=200 | durationMs=140 | usersMs=98 | catalogMs=138
recommendations request | id=0df4f86d-b26c-4c1c-8a86-58e880440600 | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=99 | catalogMs=136
recommendations request | id=39dfeb98-cc0f-47a1-93e5-5b746826ff63 | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=97 | catalogMs=136
recommendations request | id=edc596aa-bbe6-4cd9-9de3-b9beb4b1a02e | GET /recommendations/1 | status=200 | durationMs=133 | usersMs=103 | catalogMs=131
recommendations request | id=f8ca18fd-7b84-4d15-af46-7055ddb616fd | GET /recommendations/1 | status=200 | durationMs=137 | usersMs=100 | catalogMs=131
recommendations request | id=0545d9d8-e5a0-4d57-a9c7-57f2fd385c48 | GET /recommendations/1 | status=200 | durationMs=139 | usersMs=101 | catalogMs=136
recommendations request | id=b40d4b9c-9be4-4a41-ad76-a37a8875a131 | GET /recommendations/1 | status=200 | durationMs=134 | usersMs=100 | catalogMs=131
recommendations request | id=998e72db-d813-4bce-b2aa-3b99c0b25238 | GET /recommendations/1 | status=200 | durationMs=134 | usersMs=99 | catalogMs=132
recommendations request | id=96c966ca-0755-4fd9-8dc3-6373fb57f248 | GET /recommendations/1 | status=200 | durationMs=133 | usersMs=97 | catalogMs=131
recommendations request | id=3faf11cf-6ed4-4891-a869-3eefe539efaa | GET /recommendations/1 | status=200 | durationMs=131 | usersMs=100 | catalogMs=128
recommendations request | id=73c3cbbe-f1e9-4f35-a1e0-4505b50c4cfd | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=94 | catalogMs=121
recommendations request | id=ba942407-bcf3-4410-a0e7-7dbff8daa414 | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=91 | catalogMs=123
recommendations request | id=57d988de-781f-4a43-9873-0c1220e7f480 | GET /recommendations/1 | status=200 | durationMs=128 | usersMs=91 | catalogMs=126
recommendations request | id=2cdb3e90-e5b3-48e7-a8b5-9bc3743f8890 | GET /recommendations/1 | status=200 | durationMs=126 | usersMs=94 | catalogMs=124
recommendations request | id=e36de76a-652b-41ae-8564-cd9e6ffcba84 | GET /recommendations/1 | status=200 | durationMs=120 | usersMs=87 | catalogMs=118
recommendations request | id=6e6b93c6-b295-41a1-972b-c4132d5439a1 | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=87 | catalogMs=121
recommendations request | id=eb5794f5-5e3b-41e3-be26-224f6541a9ec | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=87 | catalogMs=124
recommendations request | id=134cd16a-7356-41ef-90a7-421d2ef34e26 | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=88 | catalogMs=122
recommendations request | id=d8ce1b20-1c62-4540-9b81-2eaeea6d2269 | GET /recommendations/1 | status=200 | durationMs=127 | usersMs=91 | catalogMs=125
recommendations request | id=3d0b654c-83f8-4252-9175-d120691496d7 | GET /recommendations/1 | status=200 | durationMs=131 | usersMs=91 | catalogMs=128
recommendations request | id=027c028e-4128-407e-afac-07e744db2bce | GET /recommendations/1 | status=200 | durationMs=128 | usersMs=92 | catalogMs=125
recommendations request | id=b6e41618-0b22-4e26-8073-4e491ac59e0a | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=89 | catalogMs=125
recommendations request | id=7a272396-b35f-4b99-be01-3fb5efa29500 | GET /recommendations/1 | status=200 | durationMs=121 | usersMs=87 | catalogMs=117
recommendations request | id=bcf8a221-d093-4bd4-a8b6-b9faa0c4fb1c | GET /recommendations/1 | status=200 | durationMs=120 | usersMs=87 | catalogMs=117
recommendations request | id=26a60a1c-b8e9-4e21-87a7-992a405543e2 | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=91 | catalogMs=117
recommendations request | id=e289845c-e42a-4bfd-b667-1bfe8538d6a8 | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=91 | catalogMs=111
recommendations request | id=57bb14c0-10ec-43d8-9a38-5c677dd05a2f | GET /recommendations/1 | status=200 | durationMs=115 | usersMs=89 | catalogMs=112
recommendations request | id=cf642b5d-df97-431b-b70a-1f06ffb8f5a0 | GET /recommendations/1 | status=200 | durationMs=108 | usersMs=84 | catalogMs=104
recommendations request | id=189120a5-42ed-458c-a1e5-89aa01c35bd7 | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=85 | catalogMs=106
recommendations request | id=a5d9c8c9-801c-4ede-9f40-218d70842838 | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=89 | catalogMs=100
recommendations request | id=b9fa3c3c-34c8-41f3-85ef-0987005a4ce1 | GET /recommendations/1 | status=200 | durationMs=114 | usersMs=96 | catalogMs=110
recommendations request | id=659dcce2-c707-48a7-873b-b758a4f50eb3 | GET /recommendations/1 | status=200 | durationMs=116 | usersMs=95 | catalogMs=113
recommendations request | id=5a27a88c-e03c-43ce-85f4-61e7b7258371 | GET /recommendations/1 | status=200 | durationMs=120 | usersMs=95 | catalogMs=116
recommendations request | id=7e91c860-6086-4388-91ef-e9cb66e44e65 | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=95 | catalogMs=120
recommendations request | id=8f3f7d80-9770-4bda-bf42-6f36d0f6793e | GET /recommendations/1 | status=200 | durationMs=130 | usersMs=95 | catalogMs=128
recommendations request | id=5edc662e-f9c7-4e33-b8e3-6dd72af0740d | GET /recommendations/1 | status=200 | durationMs=130 | usersMs=106 | catalogMs=126
recommendations request | id=0b10c78b-3ae6-442b-a124-cfac0be950bb | GET /recommendations/1 | status=200 | durationMs=124 | usersMs=112 | catalogMs=121
recommendations request | id=590fcb2c-3483-48ce-b5e0-d7b3ebb734fa | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=112 | catalogMs=123
recommendations request | id=8871019d-8049-4857-aa97-e05fc21eac23 | GET /recommendations/1 | status=200 | durationMs=141 | usersMs=113 | catalogMs=136
recommendations request | id=9a021b64-123c-48a1-8d18-de6787f42a0f | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=110 | catalogMs=136
recommendations request | id=72492776-88cd-402d-ac2c-e69ce1daff98 | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=119 | catalogMs=127
recommendations request | id=d17c5ad4-ab28-4a50-9968-1c8c006b4ed8 | GET /recommendations/1 | status=200 | durationMs=132 | usersMs=120 | catalogMs=129
recommendations request | id=80eafb71-9d64-4ab0-91fd-cf01bb08c097 | GET /recommendations/1 | status=200 | durationMs=131 | usersMs=122 | catalogMs=129
recommendations request | id=b35ae60f-5f70-480f-a414-eb00e2ab6880 | GET /recommendations/1 | status=200 | durationMs=133 | usersMs=122 | catalogMs=131
recommendations request | id=7dd18f8a-e853-4869-870b-a0f8e5df7460 | GET /recommendations/1 | status=200 | durationMs=136 | usersMs=122 | catalogMs=133
recommendations request | id=dcf3a91a-b563-4d3b-9baa-9ba874827ee1 | GET /recommendations/1 | status=200 | durationMs=134 | usersMs=120 | catalogMs=132
recommendations request | id=1fe3be3b-3836-4418-938f-b914b590f123 | GET /recommendations/1 | status=200 | durationMs=128 | usersMs=121 | catalogMs=126
recommendations request | id=a1dcbd3e-a1d2-4cf2-b7b3-bbc68de3be60 | GET /recommendations/1 | status=200 | durationMs=130 | usersMs=121 | catalogMs=128
recommendations request | id=89d9b643-74dd-4b93-92fc-57acb2489b7d | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=121 | catalogMs=127
recommendations request | id=0718c965-0e5c-4af1-a91e-12ed16b0fe27 | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=119 | catalogMs=123
recommendations request | id=28c7e877-191f-490e-a879-561fd6451887 | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=116 | catalogMs=122
recommendations request | id=dfe01880-33f2-4665-9258-42634781eb96 | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=114 | catalogMs=122
recommendations request | id=b5da27b1-34eb-42ee-a139-4e3a0f9536cf | GET /recommendations/1 | status=200 | durationMs=126 | usersMs=114 | catalogMs=124
recommendations request | id=5cef194d-3134-4472-9c44-3ac2f32d70b4 | GET /recommendations/1 | status=200 | durationMs=124 | usersMs=112 | catalogMs=122
recommendations request | id=16fb4f8c-b1e2-4041-9515-9981028cf4c1 | GET /recommendations/1 | status=200 | durationMs=107 | usersMs=103 | catalogMs=106
recommendations request | id=6d14baba-ca80-4b56-8e98-393eaff06a09 | GET /recommendations/1 | status=200 | durationMs=92 | usersMs=88 | catalogMs=90
recommendations request | id=3ede73e1-0ee6-4c8c-ab44-c9a21ea54043 | GET /recommendations/1 | status=200 | durationMs=95 | usersMs=88 | catalogMs=92
recommendations request | id=fe898219-cacc-41a4-8ac0-3f0125684e25 | GET /recommendations/1 | status=200 | durationMs=98 | usersMs=88 | catalogMs=95
recommendations request | id=e45ae9fc-3883-4189-b997-40f5e59dd5c1 | GET /recommendations/1 | status=200 | durationMs=89 | usersMs=86 | catalogMs=87
recommendations request | id=61ae0f82-cb55-4b54-841f-f9d973d39348 | GET /recommendations/1 | status=200 | durationMs=90 | usersMs=86 | catalogMs=89
recommendations request | id=095825f1-f03a-4a53-ac97-065b0e4e8bf9 | GET /recommendations/1 | status=200 | durationMs=92 | usersMs=86 | catalogMs=90
recommendations request | id=b78a4095-dd39-44ec-b536-8198a6d09dfd | GET /recommendations/1 | status=200 | durationMs=94 | usersMs=85 | catalogMs=93
recommendations request | id=403e8540-e42f-47c0-9e6c-765a03cd3203 | GET /recommendations/1 | status=200 | durationMs=108 | usersMs=85 | catalogMs=96
recommendations request | id=4c5bc570-9711-49d4-a97b-3b8ceef577d0 | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=84 | catalogMs=109
recommendations request | id=a0995df6-ce60-461d-aee9-5e7216ccb149 | GET /recommendations/1 | status=200 | durationMs=114 | usersMs=84 | catalogMs=112
