gateway listening on port 3000
gateway request | id=9aee0c55-e3a3-4075-9a06-9706d21782e7 | GET /health | status=200 | durationMs=16 | upstream=n/a | cache=n/a | source=n/a
gateway request | id=ca311101-48e2-468f-bac0-21b402cf21bf | GET /api/recommendations/1 | status=200 | durationMs=93 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=56460ef0-6ee4-4207-b78d-6017f7a7df0f | GET /api/recommendations/1 | status=200 | durationMs=96 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=429967c6-dccf-48d6-98c5-8f0add27495c | GET /api/recommendations/1 | status=200 | durationMs=107 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4bd940ca-7830-4423-8bf0-5ef2a01126cc | GET /api/recommendations/1 | status=200 | durationMs=116 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=79b3de0a-ef42-45ae-b95e-a9eb30807a6f | GET /api/recommendations/1 | status=200 | durationMs=123 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8e35a578-990a-4335-9b79-a77e0a23d981 | GET /api/recommendations/1 | status=200 | durationMs=118 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0a0c7068-b182-4b3b-8ef0-d83e98e94598 | GET /api/recommendations/1 | status=200 | durationMs=120 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e0d21bb4-e979-4b7d-a677-6230136a5ca9 | GET /api/recommendations/1 | status=200 | durationMs=111 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fa9dc4f7-674f-434c-b293-aa01d47204ae | GET /api/recommendations/1 | status=200 | durationMs=115 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6fc2f433-28bd-4456-8f73-71b2ac1ec851 | GET /api/recommendations/1 | status=200 | durationMs=128 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fa3dd845-c73b-40fc-841c-46549d5f4712 | GET /api/recommendations/1 | status=200 | durationMs=119 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c26fd8a2-ad3f-445e-ab0b-0102b4ce3bc6 | GET /api/recommendations/1 | status=200 | durationMs=119 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a1b8ac57-8d00-463d-89d4-249bd6320d84 | GET /api/recommendations/1 | status=200 | durationMs=116 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b3e2201e-33b0-4517-94e0-b284c3c22e63 | GET /api/recommendations/1 | status=200 | durationMs=113 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=554d9f42-e428-40c9-8600-d1c45f612b29 | GET /api/recommendations/1 | status=200 | durationMs=110 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7023d115-4df2-4305-adab-80018a6f7505 | GET /api/recommendations/1 | status=200 | durationMs=106 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e5225552-713f-4320-8db2-973680787d72 | GET /api/recommendations/1 | status=200 | durationMs=111 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d113ca8a-170e-4381-ac0e-8b41e628efdf | GET /api/recommendations/1 | status=200 | durationMs=108 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=97f2a129-38f8-46da-bbd5-3397070dcd5e | GET /api/recommendations/1 | status=200 | durationMs=107 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=270adb19-fdf6-40fe-8343-c1baf2413d5e | GET /api/recommendations/1 | status=200 | durationMs=78 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=db53d43d-c17b-434a-b892-3cbf5a1cf321 | GET /api/recommendations/1 | status=200 | durationMs=64 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9324d350-af20-4aef-9b8d-74978e4bda5b | GET /api/recommendations/1 | status=200 | durationMs=67 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5737e547-d2ab-474a-a073-3b0a607e3899 | GET /api/recommendations/1 | status=200 | durationMs=72 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ff770626-5e2a-4462-a184-e36034fef12f | GET /api/recommendations/1 | status=200 | durationMs=73 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0ef876de-7e16-4b36-b349-e7d0b8889ad6 | GET /api/recommendations/1 | status=200 | durationMs=83 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f93f8419-df3f-4f44-bb96-0b33d2db0413 | GET /api/recommendations/1 | status=200 | durationMs=85 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=19ebd448-9c57-4d63-9092-0f50a4283ce1 | GET /api/recommendations/1 | status=200 | durationMs=79 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ba980bc9-b355-407b-9a62-bd14ec3f6647 | GET /api/recommendations/1 | status=200 | durationMs=66 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=11658983-5e6e-4f20-a0e1-822241183335 | GET /api/recommendations/1 | status=200 | durationMs=70 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0a162356-52e1-4054-bf8c-fd61fa191df2 | GET /api/recommendations/1 | status=200 | durationMs=71 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c15c968e-908c-4449-ac79-2e5beb6b3a12 | GET /api/recommendations/1 | status=200 | durationMs=74 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=48542250-b68b-43ed-9b39-e5ad96dcbae9 | GET /api/recommendations/1 | status=200 | durationMs=75 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d1b37a81-c0d8-4853-ae92-888b9b03c910 | GET /api/recommendations/1 | status=200 | durationMs=91 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5650ae8c-2d98-402a-9df3-c88f6a7144e5 | GET /api/recommendations/1 | status=200 | durationMs=89 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e07a5c6e-847f-4815-a137-b960ceee6edd | GET /api/recommendations/1 | status=200 | durationMs=86 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=79ceebc7-0e02-4cf6-bac2-aebf273838fd | GET /api/recommendations/1 | status=200 | durationMs=87 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=46bf3edb-61cb-4274-b10a-f115b4222ccb | GET /api/recommendations/1 | status=200 | durationMs=74 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=64976faf-205d-4e2f-8933-f6b4e620464e | GET /api/recommendations/1 | status=200 | durationMs=76 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=aec03006-df40-42ab-8a93-d0a2829b8a7a | GET /api/recommendations/1 | status=200 | durationMs=83 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=08f64815-86ed-4298-a347-b5f40c51b8bb | GET /api/recommendations/1 | status=200 | durationMs=87 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e9601551-8c76-4df0-a47b-51969e734691 | GET /api/recommendations/1 | status=200 | durationMs=93 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=90cf349e-5b21-4eb1-bbae-ed9be6742ab0 | GET /api/recommendations/1 | status=200 | durationMs=101 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=23a11bd9-6561-40e2-90ea-ba9f5ccc78f0 | GET /api/recommendations/1 | status=200 | durationMs=116 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b11130c4-115e-4a76-9c70-78c4b9950d09 | GET /api/recommendations/1 | status=200 | durationMs=120 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cf538669-ec68-44d9-af1e-41b3871f22a6 | GET /api/recommendations/1 | status=200 | durationMs=101 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4b80e98a-3c50-4244-baf2-ff7dc1f5380a | GET /api/recommendations/1 | status=200 | durationMs=103 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=be15b1b2-9261-4ab7-9d16-5be1e8fad3c1 | GET /api/recommendations/1 | status=200 | durationMs=99 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=edbc457c-ea02-4998-9733-2b0a9db92c2a | GET /api/recommendations/1 | status=200 | durationMs=107 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=98460043-9d10-47c1-a0c3-dfbae39f4840 | GET /api/recommendations/1 | status=200 | durationMs=114 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=69501fc8-db95-4ee8-b38a-9a245046bc7a | GET /api/recommendations/1 | status=200 | durationMs=105 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=50b1684d-0329-4ecd-80c8-16bb8c8701d3 | GET /api/recommendations/1 | status=200 | durationMs=103 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6b143673-d0e7-4b35-b54e-ecbd031393e2 | GET /api/recommendations/1 | status=200 | durationMs=106 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0418c8b5-571f-4ce0-b875-79f22de645eb | GET /api/recommendations/1 | status=200 | durationMs=101 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c7512371-d942-49de-a066-02582deb141d | GET /api/recommendations/1 | status=200 | durationMs=81 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ea36b90c-ee4c-4899-9ce8-89c1bd45de17 | GET /api/recommendations/1 | status=200 | durationMs=83 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1f4f5552-b184-41e7-9d35-0ab03738aa0e | GET /api/recommendations/1 | status=200 | durationMs=85 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e016b0ac-24da-4c4f-a7f2-40b7913fdfab | GET /api/recommendations/1 | status=200 | durationMs=85 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c571df6a-4129-4e55-b686-f5cf7eb87bdd | GET /api/recommendations/1 | status=200 | durationMs=91 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=22757e3e-4218-46eb-815d-eb38d3ce9812 | GET /api/recommendations/1 | status=200 | durationMs=82 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ba05c489-bba1-4d1f-8247-ab258b35e1e2 | GET /api/recommendations/1 | status=200 | durationMs=88 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6107a31c-abf1-4cbc-b9ca-cb2aed781e95 | GET /api/recommendations/1 | status=200 | durationMs=97 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7d7a2141-9fd3-457c-8c3f-47b56beda6a0 | GET /api/recommendations/1 | status=200 | durationMs=95 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eea9f405-406c-4d9d-a3d4-ad4bf0fbdf55 | GET /api/recommendations/1 | status=200 | durationMs=101 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=88f4fb10-b7b4-4b0b-b172-4b4ac9617bf5 | GET /api/recommendations/1 | status=200 | durationMs=96 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=13c9cd33-64a1-42dc-bf7b-09d55d70dba9 | GET /api/recommendations/1 | status=200 | durationMs=105 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ef0a326c-fd72-487e-b666-5f987896e187 | GET /api/recommendations/1 | status=200 | durationMs=96 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e35d5493-006a-482d-b8e9-b03287301e9a | GET /api/recommendations/1 | status=200 | durationMs=96 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=67486061-72cd-46ea-89b9-733470acd5eb | GET /api/recommendations/1 | status=200 | durationMs=94 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=58e71a14-8e9d-4a0d-9583-68c045b7d892 | GET /api/recommendations/1 | status=200 | durationMs=100 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=197ff224-0355-494f-a7e8-28338f5e9065 | GET /api/recommendations/1 | status=200 | durationMs=103 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e84d97f8-5969-4534-87da-20bb2c513130 | GET /api/recommendations/1 | status=200 | durationMs=112 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b3465553-1c01-4e49-aead-2fa75108a4d6 | GET /api/recommendations/1 | status=200 | durationMs=119 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c4c9689a-1c68-4dcd-9fe1-006b21352a21 | GET /api/recommendations/1 | status=200 | durationMs=123 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=07b4e677-0265-409d-a77b-4cf453ab641d | GET /api/recommendations/1 | status=200 | durationMs=127 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=80d10cb5-fbeb-4c3f-86c6-3d7672760954 | GET /api/recommendations/1 | status=200 | durationMs=125 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=729a9e2e-775e-4b5d-8932-6b217cdbc281 | GET /api/recommendations/1 | status=200 | durationMs=117 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6b964ce3-4fca-43ba-a15d-44227eea2326 | GET /api/recommendations/1 | status=200 | durationMs=107 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a6299304-f3f4-453c-ba57-233eb985800d | GET /api/recommendations/1 | status=200 | durationMs=109 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=adfe07bc-6770-46df-b219-76a7bf831f37 | GET /api/recommendations/1 | status=200 | durationMs=101 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3aed9367-a3ea-4312-a3d9-1f5df7c38832 | GET /api/recommendations/1 | status=200 | durationMs=105 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ba685170-942f-42a1-b9d0-018198af2240 | GET /api/recommendations/1 | status=200 | durationMs=114 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d5e03405-f14f-4319-9060-7f930f15e44a | GET /api/recommendations/1 | status=200 | durationMs=104 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=93e22e10-16cc-4fef-9ccd-d29580dce0b8 | GET /api/recommendations/1 | status=200 | durationMs=102 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=729025ac-91bb-4f03-91db-250bf78caf21 | GET /api/recommendations/1 | status=200 | durationMs=104 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e22d9cd7-d42d-4c6e-ad74-f77d6eb48b57 | GET /api/recommendations/1 | status=200 | durationMs=107 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=004a05de-fb95-4893-a84b-7af8cb79c7a7 | GET /api/recommendations/1 | status=200 | durationMs=122 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4a6b3af8-ab92-4678-a181-83cb97d0b63a | GET /api/recommendations/1 | status=200 | durationMs=126 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3252141a-5901-4493-b3a5-36607de995ca | GET /api/recommendations/1 | status=200 | durationMs=127 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6870fab3-6b65-44f6-ac68-c0d69114953a | GET /api/recommendations/1 | status=200 | durationMs=124 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=48d5c30f-6cdf-4bba-a459-b5e2d26dbdca | GET /api/recommendations/1 | status=200 | durationMs=127 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6b36c8f9-0431-4900-b02c-d2be3570fbb1 | GET /api/recommendations/1 | status=200 | durationMs=129 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=aa0b436b-ea7c-4fa6-8b1c-1e4ee1f089f3 | GET /api/recommendations/1 | status=200 | durationMs=124 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=066cd0d1-117c-49d2-95ae-1af781bc10ac | GET /api/recommendations/1 | status=200 | durationMs=118 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=345a3819-b852-4275-967e-edd5bb295f82 | GET /api/recommendations/1 | status=200 | durationMs=112 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=75608795-7398-41dc-bba0-1f4eb0076cd3 | GET /api/recommendations/1 | status=200 | durationMs=114 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d73ae1ad-a7cc-4b2b-872e-7c94f3a020b0 | GET /api/recommendations/1 | status=200 | durationMs=113 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ae050486-cf0a-4d56-901c-49d8c64cce61 | GET /api/recommendations/1 | status=200 | durationMs=114 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b5e7c232-b77d-49a4-8fcd-61acd1bc5ec9 | GET /api/recommendations/1 | status=200 | durationMs=104 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1cf51365-0ae2-4122-8fc2-658a17a85280 | GET /api/recommendations/1 | status=200 | durationMs=96 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=91cda005-29e5-4ee9-8dee-b53ee0355a36 | GET /api/recommendations/1 | status=200 | durationMs=88 | upstream=recommendations | cache=n/a | source=n/a
